PPR_RK,PPR_TIERS,PLAYER NAME,TEAM,PPR_BEST,PPR_WORST,PPR_AVG.,PPR_STD.DEV
486,15,Erik Ezukanma,MIA,261,396,351.8,46.9
487,15,Dennis Houston,DAL,285,290,287.5,2.5
488,15,Jashaun Corbin,NYG,326,359,343.3,13.7
489,15,Maxx Williams,ARI,354,391,367.0,13.0
490,15,Kennedy Brooks,PHI,316,393,354.8,33.2
491,15,Tyler Kroft,SF,314,389,346.3,27.4
492,15,Tyrod Taylor,NYG,331,397,368.4,26.0
493,15,James O'Shaughnessy,FA,325,376,357.8,20.0
494,15,Jimmy Graham,FA,325,376,357.8,18.7
495,15,Jacob Harris,LAR,340,381,352.5,16.6
496,15,Carlos Martinez,DAL,276,339,307.5,31.5
497,15,Drew Sample,CIN,349,394,372.1,14.0
498,15,Miles Boykin,PIT,343,384,368.2,17.6
499,15,Nick Vannett,NO,294,387,339.0,38.0
500,15,Jalen Wydermyer,NE,267,394,340.0,53.6
501,15,Jermar Jefferson,FA,326,388,363.4,26.4
502,15,Alec Ingold,MIA,322,364,341.0,17.4
503,15,Montrell Washington,DEN,306,384,364.0,29.2
504,15,Tre' McKitty,LAC,334,383,355.8,17.8
505,15,Blake Bell,KC,345,391,364.2,21.1
506,15,Ryan Santoso,FA,332,353,342.3,8.6
507,15,Trent Sherfield,MIA,340,365,356.8,9.8
508,15,Brycen Hopkins,LAR,341,385,365.4,15.3
509,15,Tyler Davis,GB,349,376,357.5,10.8
510,15,Brock Wright,DET,327,391,358.3,22.7
511,15,Ray-Ray McCloud,SF,333,369,345.7,16.5
512,15,Jordan Howard,FA,342,392,366.6,17.3
513,15,Godwin Igwebuike,FA,258,382,320.0,62.0
514,15,KaVontae Turpin,DAL,265,378,321.5,56.5
515,16,Jake Funk,LAR,300,392,360.5,36.0
516,16,Zach Gentry,PIT,348,394,377.3,14.9
517,16,Rico Dowdle,DAL,336,392,369.2,21.2
518,16,Damiere Byrd,ATL,333,375,362.5,17.2
519,16,Trayveon Williams,FA,360,393,369.8,11.9
520,16,Tajae Sharpe,CHI,287,371,329.0,42.0
521,16,Cole Turner,WAS,315,391,354.0,31.1
522,16,Hunter Long,MIA,350,394,365.0,17.1
523,16,Andrew Jacas,SF,331,336,333.5,2.5
524,16,Keith Smith,ATL,359,388,372.4,13.2
525,16,Dwayne Washington,FA,316,359,337.5,21.5
526,16,Brandon Zylstra,FA,333,343,338.0,5.0
527,16,KhaDarel Hodge,ATL,328,374,358.0,21.2
528,16,Tyron Johnson,LV,343,369,358.7,11.3
529,16,Nick Boyle,BAL,325,360,342.5,17.5
530,16,David Sills V,NYG,317,370,343.5,26.5
531,16,Cam Sims,WAS,361,396,376.6,11.6
532,16,Zonovan Knight,NYJ,349,352,350.5,1.5
533,16,Ross Dwelley,SF,331,374,352.5,21.5
534,16,Scotty Miller,TB,341,366,353.5,12.5
535,16,Johnny Mundt,MIN,348,391,375.8,16.4
536,16,Mike Thomas,CIN,346,395,377.0,19.1
537,16,DeAndre Carter,LAC,337,392,371.0,24.3
538,16,Jakob Johnson,LV,331,386,358.5,27.5
539,16,Chester Rogers,FA,346,391,368.5,22.5
540,16,Cyril Grayson Jr.,FA,372,372,372.0,0.0
541,16,Marcedes Lewis,GB,380,394,388.0,6.2
542,16,Dezmon Patmon,IND,373,375,374.0,1.0
543,16,Kendall Hinton,DEN,372,386,379.0,7.0
544,16,Patrick Taylor Jr.,GB,382,392,385.3,4.7
545,16,Kendall Blanton,KC,375,394,384.5,9.5
