PPR_RK,PPR_TIERS,PLAYER NAME,TEAM,PPR_AVG_FAN PTS,AVG_PASS_YDS,AVG_PASS_TDS,AVG_REC,AVG_REC_YDS,AVG_REC_TDS,AVG_RUSH_ATT,AVG_RUSH_YDS,AVG_RUSH_TDS
"252",11,"Randall Cobb",GB,"8.5","0.0","0.0","2.5","34.1","0.5","0.1","0.1","0.0"
"253",11,"Marlon Mack",HOU,"2.1","0.0","0.0","0.3","1.3","0.0","4.7","16.8","0.0"
"254",11,"Robbie Gould",SF,"8.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"255",11,"Tennessee Titans",TEN,"7.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"256",11,"Adam Trautman",NO,"5.8","0.0","0.0","2.5","23.9","0.2","0.0","0.0","0.0"
"257",12,"Jake Elliott",PHI,"8.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"258",12,"Bryan Edwards",ATL,"6.8","0.0","0.0","2.1","35.7","0.2","0.1","0.0","0.0"
"259",12,"Sammy Watkins",GB,"6.4","0.0","0.0","2.5","35.8","0.1","0.0","0.0","0.0"
"260",12,"Cincinnati Bengals",CIN,"6.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"261",12,"Dustin Hopkins",LAC,"8.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"262",12,"Trey Sermon",FA,"4.7","0.0","0.0","0.5","4.3","0.0","6.8","27.8","0.2"
"263",12,"Myles Gaskin",MIA,"10.2","0.0","0.0","2.9","13.8","0.2","10.2","36.0","0.2"
"264",12,"Marcus Mariota",ATL,"2.1","0.6","0.0","0.0","0.0","0.0","1.9","12.4","0.1"
"265",12,"Eno Benjamin",ARI,"3.5","0.0","0.0","0.8","5.3","0.0","4.3","14.8","0.1"
"266",12,"Carolina Panthers",CAR,"5.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"267",12,"Cameron Brate",TB,"4.9","0.0","0.0","1.9","15.3","0.3","0.0","0.0","0.0"
"268",12,"Cedrick Wilson Jr.",MIA,"10.6","0.0","0.0","3.2","43.0","0.4","0.1","0.8","0.0"
"269",12,"C.J. Uzomah",NYJ,"8.0","0.0","0.0","3.1","30.8","0.3","0.0","0.0","0.0"
"270",12,"Nelson Agholor",NE,"6.9","0.0","0.0","2.5","31.5","0.2","0.2","0.7","0.0"
"271",12,"Minnesota Vikings",MIN,"7.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"272",12,"Wil Lutz",NO,"0","0","0","0","0","0","0","0","0"
"273",12,"Greg Zuerlein",NYJ,"8.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"274",12,"Chris Evans",CIN,"5.5","0.0","0.0","1.7","16.8","0.2","1.9","8.6","0.0"
"275",12,"Dan Arnold",JAC,"6.9","0.0","0.0","3.2","37.1","0.0","0.0","0.0","0.0"
"276",12,"Chris Boswell",PIT,"9.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"277",12,"Mason Crosby",GB,"7.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"278",12,"Marquez Callaway",NO,"8.9","0.0","0.0","2.7","41.1","0.4","0.0","0.0","0.0"
"279",12,"Greg Joseph",MIN,"9.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"280",12,"Matt Breida",NYG,"6.1","0.0","0.0","1.0","10.3","0.3","3.7","17.9","0.1"
"281",12,"Chicago Bears",CHI,"6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"282",12,"Washington Commanders",WAS,"5.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"283",12,"Ameer Abdullah",LV,"5.3","0.0","0.0","2.2","17.0","0.1","3.0","9.8","0.0"
"284",12,"Trey McBride",ARI,"0","0","0","0","0","0","0","0","0"
"285",12,"Graham Gano",NYG,"7.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"286",12,"Deshaun Watson",CLE,"0","0","0","0","0","0","0","0","0"
"287",12,"William Fuller V",FA,"4.3","0.0","0.0","2.0","13.0","0.0","0.0","0.0","0.0"
"288",12,"Jason Myers",SEA,"6.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"289",12,"Mitch Trubisky",PIT,"1.8","8.6","0.0","0.0","0.0","0.0","2.6","4.8","0.2"
"290",12,"Joshua Kelley",LAC,"2.1","0.0","0.0","0.6","4.8","0.0","4.1","12.8","0.0"
"291",12,"New York Giants",NYG,"5.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"292",12,"Quez Watkins",PHI,"6.8","0.0","0.0","2.5","38.1","0.1","0.1","0.2","0.0"
"293",12,"Dontrell Hilliard",TEN,"9.1","0.0","0.0","2.4","10.9","0.0","7.0","43.8","0.3"
"294",12,"Odell Beckham Jr.",FA,"9.2","0.0","0.0","3.1","38.4","0.4","0.1","1.0","0.0"
"295",12,"Hassan Haskins",TEN,"0","0","0","0","0","0","0","0","0"
"296",12,"Josh Reynolds",DET,"7.3","0.0","0.0","2.6","36.0","0.2","0.0","0.0","0.0"
"297",12,"Tre'Quan Smith",NO,"8.8","0.0","0.0","3.2","37.7","0.3","0.0","0.0","0.0"
"298",12,"Velus Jones Jr.",CHI,"0","0","0","0","0","0","0","0","0"
"299",12,"Nick Westbrook-Ikhine",TEN,"7.2","0.0","0.0","2.5","31.7","0.3","0.0","0.0","0.0"
"300",12,"Cairo Santos",CHI,"6.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"301",12,"Randy Bullock",TEN,"8.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"302",12,"New York Jets",NYJ,"3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"303",12,"Darius Slayton",NYG,"5.3","0.0","0.0","2.0","26.1","0.2","0.1","-1.0","0.0"
"304",12,"Ke'Shawn Vaughn",TB,"6.1","0.0","0.0","0.7","4.3","0.0","6.0","30.0","0.3"
"305",12,"Kyle Rudolph",TB,"4.0","0.0","0.0","1.7","17.1","0.1","0.0","0.0","0.0"
"306",12,"Seattle Seahawks",SEA,"5.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"307",12,"Giovani Bernard",TB,"5.9","0.0","0.0","2.3","12.3","0.3","0.8","5.8","0.0"
"308",12,"Devin Duvernay",BAL,"4.8","0.0","0.0","2.1","17.0","0.1","0.4","3.1","0.0"
"309",12,"Ka'imi Fairbairn",HOU,"5.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"310",13,"Ty Johnson",NYJ,"7.8","0.0","0.0","2.3","24.8","0.1","4.1","15.9","0.1"
"311",13,"Tyler Conklin",NYJ,"8.1","0.0","0.0","3.6","34.9","0.2","0.0","0.0","0.0"
"312",13,"Jalen Reagor",MIN,"4.6","0.0","0.0","1.9","17.6","0.1","0.6","1.9","0.0"
"313",13,"Kyren Williams",LAR,"0","0","0","0","0","0","0","0","0"
"314",13,"O.J. Howard",FA,"3.0","0.0","0.0","1.3","12.3","0.1","0.0","0.0","0.0"
"315",13,"Daniel Bellinger",NYG,"0","0","0","0","0","0","0","0","0"
"316",13,"Pierre Strong Jr.",NE,"0","0","0","0","0","0","0","0","0"
"317",13,"Isaiah Likely",BAL,"0","0","0","0","0","0","0","0","0"
"318",13,"Jacksonville Jaguars",JAC,"3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"319",13,"Greg Dulcich",DEN,"0","0","0","0","0","0","0","0","0"
"320",13,"Kyle Philips",TEN,"0","0","0","0","0","0","0","0","0"
"321",13,"Kenny Pickett",PIT,"0","0","0","0","0","0","0","0","0"
"322",13,"Quintez Cephus",DET,"9.9","0.0","0.0","3.0","40.8","0.4","0.0","0.0","0.0"
"323",13,"Dyami Brown",WAS,"2.8","0.0","0.0","1.2","16.5","0.0","0.1","-0.4","0.0"
"324",13,"Jacoby Brissett",CLE,"6.9","116.6","0.5","0.0","0.0","0.0","1.7","6.4","0.1"
"325",13,"Geno Smith",SEA,"13.8","175.5","1.3","0.0","0.0","0.0","2.3","10.5","0.3"
"326",13,"Harrison Bryant",CLE,"4.2","0.0","0.0","1.4","15.5","0.2","0.0","0.0","0.0"
"327",13,"Tommy Tremble",CAR,"3.5","0.0","0.0","1.3","12.0","0.1","0.2","0.7","0.1"
"328",13,"Darrynton Evans",CHI,"1.9","0.0","0.0","1.0","5.5","0.0","1.0","3.5","0.0"
"329",13,"Salvon Ahmed",MIA,"3.5","0.0","0.0","1.1","10.6","0.0","4.9","13.5","0.0"
"330",13,"Justin Jackson",DET,"6.2","0.0","0.0","1.6","12.7","0.0","4.9","26.0","0.1"
"331",13,"Phillip Lindsay",FA,"3.2","0.0","0.0","0.3","3.2","0.1","6.3","17.8","0.1"
"332",13,"Jimmy Garoppolo",SF,"16.0","254.0","1.3","0.0","0.0","0.0","2.5","3.4","0.2"
"333",13,"Jaylen Warren",PIT,"0","0","0","0","0","0","0","0","0"
"334",13,"Drew Lock",SEA,"9.0","131.2","0.3","0.0","0.0","0.0","1.7","8.8","0.3"
"335",13,"Jerome Ford",CLE,"0","0","0","0","0","0","0","0","0"
"336",13,"James Proche II",BAL,"5.2","0.0","0.0","2.3","28.9","0.0","0.0","0.0","0.0"
"337",13,"Ty Montgomery",NE,"2.1","0.0","0.0","1.1","6.8","0.0","1.1","3.1","0.0"
"338",13,"Emmanuel Sanders",FA,"9.4","0.0","0.0","3.0","44.7","0.3","0.1","2.2","0.0"
"339",13,"Snoop Conner",JAC,"0","0","0","0","0","0","0","0","0"
"340",13,"Chase McLaughlin",FA,"5.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"341",13,"Las Vegas Raiders",LV,"3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"342",13,"Khalil Shakir",BUF,"0","0","0","0","0","0","0","0","0"
"343",13,"Duke Johnson Jr.",BUF,"11.8","0.0","0.0","0.8","8.2","0.0","14.2","66.0","0.6"
"344",13,"Donald Parham Jr.",LAC,"4.2","0.0","0.0","1.4","13.6","0.2","0.0","0.0","0.0"
"345",13,"Cole Beasley",FA,"10.0","0.0","0.0","5.1","43.3","0.1","0.0","0.0","0.0"
"346",13,"Jalen Guyton",LAC,"6.1","0.0","0.0","1.9","28.0","0.2","0.4","2.1","0.0"
"347",13,"Josh Lambo",FA,"1.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"348",13,"Cade York",CLE,"0","0","0","0","0","0","0","0","0"
"349",13,"Tyler Badie",BAL,"0","0","0","0","0","0","0","0","0"
"350",13,"Foster Moreau",LV,"5.7","0.0","0.0","2.0","24.9","0.2","0.0","0.0","0.0"
"351",13,"Olamide Zaccheaus",ATL,"6.0","0.0","0.0","2.1","27.1","0.2","0.1","0.1","0.0"
"352",13,"Danny Gray",SF,"0","0","0","0","0","0","0","0","0"
"353",13,"Travis Homer",SEA,"4.4","0.0","0.0","1.1","11.5","0.0","1.5","12.6","0.1"
"354",13,"Tyquan Thornton",NE,"0","0","0","0","0","0","0","0","0"
"355",13,"DeeJay Dallas",SEA,"3.5","0.0","0.0","1.2","7.8","0.0","1.9","8.1","0.1"
"356",13,"Jelani Woods",IND,"0","0","0","0","0","0","0","0","0"
"357",13,"Tevin Coleman",FA,"4.7","0.0","0.0","1.0","4.5","0.0","7.6","32.4","0.0"
"358",13,"Brett Maher",DAL,"7.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"359",14,"Jared Cook",FA,"8.3","0.0","0.0","3.0","35.3","0.3","0.0","0.0","0.0"
"360",14,"Calvin Austin III",PIT,"0","0","0","0","0","0","0","0","0"
"361",14,"Desmond Ridder",ATL,"0","0","0","0","0","0","0","0","0"
"362",14,"Detroit Lions",DET,"3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"363",14,"Amari Rodgers",GB,"0.6","0.0","0.0","0.3","2.8","0.0","0.1","0.7","0.0"
"364",14,"Jaret Patterson",WAS,"4.0","0.0","0.0","0.7","5.2","0.0","4.9","19.0","0.1"
"365",14,"Demarcus Robinson",BAL,"4.6","0.0","0.0","1.7","17.6","0.2","0.0","0.0","0.0"
"366",14,"John Metchie III",HOU,"0","0","0","0","0","0","0","0","0"
"367",14,"David Johnson",FA,"6.3","0.0","0.0","2.5","17.3","0.1","5.2","17.5","0.0"
"368",14,"T.Y. Hilton",FA,"7.4","0.0","0.0","2.3","33.1","0.3","0.0","0.0","0.0"
"369",14,"Anthony Firkser",ATL,"4.9","0.0","0.0","2.3","19.4","0.1","0.0","0.0","0.0"
"370",14,"Cade Otton",TB,"0","0","0","0","0","0","0","0","0"
"371",14,"Atlanta Falcons",ATL,"3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372",14,"Taysom Hill",NO,"10.6","0.0","0.0","0.3","4.3","0.0","5.8","31.2","0.4"
"373",14,"Rashard Higgins",CAR,"4.8","0.0","0.0","2.0","22.9","0.1","0.0","0.0","0.0"
"374",14,"Brandon Bolden",LV,"7.8","0.0","0.0","2.6","25.3","0.1","2.8","14.1","0.1"
"375",14,"Jauan Jennings",SF,"6.3","0.0","0.0","1.8","21.7","0.4","0.0","0.0","0.0"
"376",14,"Joey Slye",WAS,"8.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"377",14,"Noah Brown",DAL,"3.4","0.0","0.0","1.6","18.4","0.0","0.0","0.0","0.0"
"378",14,"John Bates",WAS,"3.9","0.0","0.0","1.5","19.2","0.1","0.0","0.0","0.0"
"379",14,"James Washington",DAL,"4.4","0.0","0.0","1.6","19.0","0.1","0.1","0.9","0.0"
"380",14,"Sam Darnold",CAR,"14.2","210.6","0.8","0.0","0.0","0.0","4.0","18.5","0.4"
"381",14,"Keaontay Ingram",ARI,"0","0","0","0","0","0","0","0","0"
"382",14,"Latavius Murray",FA,"7.4","0.0","0.0","0.7","5.4","0.0","8.5","35.8","0.4"
"383",14,"Equanimeous St. Brown",CHI,"1.7","0.0","0.0","0.8","8.2","0.0","0.3","1.2","0.0"
"384",14,"Malcolm Brown",FA,"3.8","0.0","0.0","0.5","1.7","0.0","5.5","20.8","0.2"
"385",14,"Kene Nwangwu",MIN,"2.6","0.0","0.0","0.4","1.0","0.0","1.4","6.8","0.0"
"386",14,"Kylen Granson",IND,"2.2","0.0","0.0","1.1","10.6","0.0","0.0","0.0","0.0"
"387",14,"Devontae Booker",FA,"9.0","0.0","0.0","2.5","16.8","0.1","9.1","37.1","0.1"
"388",14,"Dee Eskridge",SEA,"3.5","0.0","0.0","1.3","8.0","0.1","0.5","7.4","0.0"
"389",14,"Chris Conley",HOU,"4.6","0.0","0.0","1.6","23.1","0.1","0.1","0.2","0.0"
"390",14,"Houston Texans",HOU,"5.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"391",14,"Austin Seibert",DET,"7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"392",14,"Anthony Schwartz",CLE,"2.6","0.0","0.0","0.8","10.4","0.1","0.5","3.0","0.0"
"393",14,"Josiah Deguara",GB,"4.4","0.0","0.0","1.8","17.5","0.1","0.0","0.0","0.0"
"394",14,"Devonta Freeman",FA,"9.2","0.0","0.0","2.1","11.9","0.1","8.3","36.0","0.3"
"395",14,"Trestan Ebner",CHI,"0","0","0","0","0","0","0","0","0"
"396",14,"Wayne Gallman Jr.",FA,"1.5","0.0","0.0","0.1","2.3","0.0","3.1","11.6","0.0"
"397",14,"Pharaoh Brown",HOU,"2.9","0.0","0.0","1.8","13.2","0.0","0.0","0.0","0.0"
"398",14,"Benny Snell Jr.",PIT,"0.8","0.0","0.0","0.1","0.8","0.0","2.3","6.1","0.0"
"399",14,"Zach Pascal",PHI,"5.9","0.0","0.0","2.4","24.0","0.2","0.1","1.3","0.0"
"400",14,"Craig Reynolds",DET,"7.0","0.0","0.0","1.4","10.4","0.0","11.0","46.0","0.0"
"401",14,"Tyler Johnson",HOU,"4.5","0.0","0.0","2.3","22.5","0.0","0.0","0.0","0.0"
"402",14,"Malik Willis",TEN,"0","0","0","0","0","0","0","0","0"
"403",14,"Justin Watson",KC,"0","0","0","0","0","0","0","0","0"
"404",14,"Will Dissly",SEA,"3.9","0.0","0.0","1.6","17.8","0.1","0.0","0.0","0.0"
"405",14,"Kyle Juszczyk",SF,"4.9","0.0","0.0","2.0","19.7","0.1","0.5","1.5","0.1"
"406",14,"Ashton Dulin",IND,"2.8","0.0","0.0","0.8","10.8","0.1","0.2","2.0","0.0"
"407",14,"Mack Hollins",LV,"3.8","0.0","0.0","0.9","13.9","0.3","0.0","0.0","0.0"
"408",14,"Ty Chandler",MIN,"0","0","0","0","0","0","0","0","0"
"409",14,"Tutu Atwell",LAR,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"410",14,"Demetric Felton Jr.",CLE,"3.4","0.0","0.0","1.2","12.1","0.1","0.5","1.6","0.0"
"411",14,"Juwan Johnson",NO,"4.1","0.0","0.0","1.0","12.2","0.3","0.0","0.0","0.0"
"412",14,"Laquon Treadwell",FA,"6.9","0.0","0.0","2.8","36.2","0.1","0.0","0.0","0.0"
"413",14,"Geoff Swaim",TEN,"4.4","0.0","0.0","1.9","13.1","0.2","0.0","0.0","0.0"
"414",14,"Deonte Harty",NO,"8.7","0.0","0.0","2.8","43.8","0.2","0.4","3.2","0.0"
"415",14,"Tristan Vizcaino",FA,"4.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"416",14,"Jordan Mason",SF,"0","0","0","0","0","0","0","0","0"
"417",14,"Jonathan Garibay",FA,"0","0","0","0","0","0","0","0","0"
"418",14,"Tony Jones Jr.",NO,"2.2","0.0","0.0","0.5","2.9","0.0","5.4","14.2","0.0"
"419",14,"Phillip Dorsett II",HOU,"3.6","0.0","0.0","1.4","22.0","0.0","0.2","0.0","0.0"
"420",15,"Jamal Agnew",JAC,"6.3","0.0","0.0","2.0","19.1","0.1","0.6","9.3","0.1"
"421",15,"Ben Skowronek",LAR,"2.0","0.0","0.0","0.9","11.1","0.0","0.0","0.0","0.0"
"422",15,"Durham Smythe",MIA,"4.4","0.0","0.0","2.1","22.3","0.0","0.1","0.2","0.0"
"423",15,"Teddy Bridgewater",MIA,"15.0","218.0","1.3","0.0","0.0","0.0","2.1","7.6","0.1"
"424",15,"Tylan Wallace",BAL,"0.4","0.0","0.0","0.2","2.3","0.0","0.0","0.0","0.0"
"425",15,"Denzel Mims",NYJ,"2.1","0.0","0.0","0.8","13.3","0.0","0.0","0.0","0.0"
"426",15,"Jeremy Ruckert",NYJ,"0","0","0","0","0","0","0","0","0"
"427",15,"Antonio Brown",FA,"17.3","0.0","0.0","6.0","77.9","0.6","0.1","0.9","0.0"
"428",15,"Jake Ferguson",DAL,"0","0","0","0","0","0","0","0","0"
"429",15,"Chris Moore",HOU,"5.6","0.0","0.0","2.1","22.7","0.2","0.0","0.0","0.0"
"430",15,"Ian Thomas",CAR,"2.6","0.0","0.0","1.3","13.4","0.0","0.0","0.0","0.0"
"431",15,"N'Keal Harry",CHI,"2.8","0.0","0.0","1.2","18.4","0.0","0.0","0.0","0.0"
"432",15,"Kylin Hill",GB,"0.5","0.0","0.0","0.1","0.6","0.0","1.3","3.0","0.0"
"433",15,"Mike Boone",DEN,"2.6","0.0","0.0","0.7","7.3","0.0","1.3","11.7","0.0"
"434",15,"Ihmir Smith-Marsette",FA,"4.8","0.0","0.0","0.8","19.3","0.3","0.0","0.0","0.0"
"435",15,"Joe Flacco",NYJ,"11.9","169.0","1.5","0.0","0.0","0.0","1.0","1.5","0.0"
"436",15,"Riley Patterson",JAC,"8.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"437",15,"JaMycal Hasty",JAC,"4.5","0.0","0.0","2.1","14.3","0.0","1.5","6.2","0.1"
"438",15,"Keelan Cole Sr.",FA,"5.6","0.0","0.0","2.0","32.1","0.1","0.0","0.0","0.0"
"439",15,"Abram Smith",FA,"0","0","0","0","0","0","0","0","0"
"440",15,"Dare Ogunbowale",HOU,"3.9","0.0","0.0","1.0","8.8","0.1","3.3","10.5","0.1"
"441",15,"Antoine Wesley",ARI,"7.2","0.0","0.0","2.4","26.0","0.4","0.0","0.0","0.0"
"442",15,"Kalif Raymond",DET,"8.3","0.0","0.0","3.0","36.0","0.3","0.3","1.8","0.0"
"443",15,"Ryan Griffin",CHI,"4.6","0.0","0.0","1.9","18.6","0.1","0.0","0.0","0.0"
"444",15,"Anthony McFarland Jr.",PIT,"0.8","0.0","0.0","0.3","3.7","0.0","1.0","1.0","0.0"
"445",15,"Chigoziem Okonkwo",TEN,"0","0","0","0","0","0","0","0","0"
"446",15,"Carlos Hyde",FA,"3.8","0.0","0.0","1.0","5.4","0.0","6.0","21.1","0.1"
"447",15,"Justice Hill",BAL,"0","0","0","0","0","0","0","0","0"
"448",15,"Blake Jarwin",FA,"4.1","0.0","0.0","1.4","12.0","0.3","0.0","0.0","0.0"
"449",15,"Freddie Swain",FA,"5.1","0.0","0.0","1.5","20.2","0.2","0.3","1.9","0.0"
"450",15,"Sam Howell",WAS,"0","0","0","0","0","0","0","0","0"
"451",15,"Quinn Nordin",FA,"0","0","0","0","0","0","0","0","0"
"452",15,"DeSean Jackson",FA,"5.4","0.0","0.0","1.4","32.4","0.1","0.1","0.3","0.0"
"453",15,"C.J. Ham",MIN,"2.2","0.0","0.0","1.1","8.3","0.0","0.5","2.3","0.0"
"454",15,"Eddy Pineiro",CAR,"7.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"455",15,"Larry Rountree III",FA,"1.6","0.0","0.0","0.1","-0.1","0.0","3.6","8.7","0.1"
"456",15,"Tarik Cohen",FA,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"457",15,"Auden Tate",FA,"3.2","0.0","0.0","0.8","9.8","0.3","0.0","0.0","0.0"
"458",15,"Patrick Ricard",BAL,"2.6","0.0","0.0","1.0","7.9","0.1","0.3","0.5","0.0"
"459",15,"Simi Fehoko",DAL,"0","0","0","0","0","0","0","0","0"
"460",15,"Derrick Gore",FA,"7.0","0.0","0.0","1.0","13.1","0.0","6.4","32.0","0.3"
"461",15,"Royce Freeman",HOU,"2.9","0.0","0.0","0.8","6.4","0.0","4.7","14.1","0.0"
"462",15,"Charlie Kolar",BAL,"0","0","0","0","0","0","0","0","0"
"463",15,"James McCourt",FA,"0","0","0","0","0","0","0","0","0"
"464",15,"Tyrell Williams",FA,"3.4","0.0","0.0","2.0","14.0","0.0","0.0","0.0","0.0"
"465",15,"Justyn Ross",KC,"0","0","0","0","0","0","0","0","0"
"466",15,"Qadree Ollison",DAL,"3.3","0.0","0.0","0.7","2.0","0.0","3.5","17.5","0.2"
"467",15,"Bo Melton",SEA,"0","0","0","0","0","0","0","0","0"
"468",15,"Gardner Minshew II",PHI,"11.6","146.3","1.3","0.0","0.0","0.0","3.0","7.0","0.0"
"469",15,"Julius Chestnut",TEN,"0","0","0","0","0","0","0","0","0"
"470",15,"Breshad Perriman",TB,"6.7","0.0","0.0","2.2","33.4","0.2","0.2","-0.6","0.0"
"471",15,"Noah Gray",KC,"2.4","0.0","0.0","1.0","5.1","0.1","0.0","0.0","0.0"
"472",15,"Chris Herndon IV",FA,"2.3","0.0","0.0","0.7","6.7","0.2","0.0","0.0","0.0"
"473",15,"Jeremy McNichols",PIT,"5.7","0.0","0.0","2.2","18.5","0.1","3.2","12.0","0.0"
"474",15,"Dez Fitzpatrick",TEN,"5.3","0.0","0.0","1.7","16.3","0.3","0.0","0.0","0.0"
"475",15,"Jordan Akins",HOU,"3.5","0.0","0.0","2.0","17.8","0.0","0.1","0.3","0.0"
"476",15,"Eric Ebron",FA,"4.1","0.0","0.0","1.5","10.5","0.1","0.1","0.1","0.1"
"477",15,"Kevin Harris",NE,"0","0","0","0","0","0","0","0","0"
"478",15,"Tyler Huntley",BAL,"12.4","154.4","0.4","0.0","0.0","0.0","6.7","42.0","0.3"
"479",15,"Jonathan Williams",WAS,"4.1","0.0","0.0","0.8","5.6","0.0","3.4","15.8","0.2"
"480",15,"Le'Veon Bell",FA,"4.8","0.0","0.0","0.6","3.8","0.1","4.9","12.6","0.3"
"481",15,"Lance McCutcheon",LAR,"0","0","0","0","0","0","0","0","0"
"482",15,"Antonio Williams",NYG,"0","0","0","0","0","0","0","0","0"
"483",15,"Jonathan Ward",ARI,"1.1","0.0","0.0","0.3","3.8","0.0","1.0","3.7","0.0"
"484",15,"Deon Jackson",IND,"1.8","0.0","0.0","0.0","0.0","0.0","2.6","6.2","0.2"
"485",15,"Gary Brightwell",NYG,"0.3","0.0","0.0","0.1","0.9","0.0","0.1","0.6","0.0"
"486",15,"Erik Ezukanma",MIA,"0","0","0","0","0","0","0","0","0"
"487",15,"Dennis Houston",DAL,"0","0","0","0","0","0","0","0","0"
"488",15,"Jashaun Corbin",NYG,"0","0","0","0","0","0","0","0","0"
"489",15,"Maxx Williams",ARI,"8.3","0.0","0.0","3.2","38.6","0.2","0.0","0.0","0.0"
"490",15,"Kennedy Brooks",PHI,"0","0","0","0","0","0","0","0","0"
"491",15,"Tyler Kroft",SF,"4.4","0.0","0.0","1.8","19.2","0.1","0.0","0.0","0.0"
"492",15,"Tyrod Taylor",NYG,"14.5","161.0","0.8","0.0","0.0","0.0","3.2","25.2","0.5"
"493",15,"James O'Shaughnessy",FA,"7.2","0.0","0.0","3.4","34.9","0.0","0.0","0.0","0.0"
"494",15,"Jimmy Graham",FA,"4.6","0.0","0.0","1.3","15.2","0.3","0.0","0.0","0.0"
"495",15,"Jacob Harris",LAR,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"496",15,"Carlos Martinez",DAL,"0","0","0","0","0","0","0","0","0"
"497",15,"Drew Sample",CIN,"1.9","0.0","0.0","1.1","8.1","0.0","0.0","0.0","0.0"
"498",15,"Miles Boykin",PIT,"0.8","0.0","0.0","0.5","3.0","0.0","0.0","0.0","0.0"
"499",15,"Nick Vannett",NO,"4.0","0.0","0.0","1.3","19.0","0.1","0.0","0.0","0.0"
"500",15,"Jalen Wydermyer",NE,"0","0","0","0","0","0","0","0","0"
"501",15,"Jermar Jefferson",FA,"5.1","0.0","0.0","0.8","4.6","0.0","3.0","14.8","0.4"
"502",15,"Alec Ingold",MIA,"3.5","0.0","0.0","1.4","12.1","0.1","0.3","0.1","0.0"
"503",15,"Montrell Washington",DEN,"0","0","0","0","0","0","0","0","0"
"504",15,"Tre' McKitty",LAC,"1.8","0.0","0.0","1.0","7.5","0.0","0.0","0.0","0.0"
"505",15,"Blake Bell",KC,"1.6","0.0","0.0","0.8","7.3","0.0","0.3","0.8","0.0"
"506",15,"Ryan Santoso",FA,"4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"507",15,"Trent Sherfield",MIA,"2.0","0.0","0.0","0.8","7.3","0.1","0.0","0.0","0.0"
"508",15,"Brycen Hopkins",LAR,"1.9","0.0","0.0","1.0","9.0","0.0","0.0","0.0","0.0"
"509",15,"Tyler Davis",GB,"0.9","0.0","0.0","0.5","4.4","0.0","0.0","0.0","0.0"
"510",15,"Brock Wright",DET,"4.5","0.0","0.0","1.5","14.6","0.3","0.0","0.0","0.0"
"511",15,"Ray-Ray McCloud",SF,"4.1","0.0","0.0","2.4","17.3","0.0","0.1","0.9","0.0"
"512",15,"Jordan Howard",FA,"8.9","0.0","0.0","0.3","2.7","0.0","12.3","58.0","0.4"
"513",15,"Godwin Igwebuike",FA,"1.2","0.0","0.0","0.5","4.0","0.0","1.2","7.9","0.1"
