PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH
Frank Darby,WR,350.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,390.2,0.0,349.0,0.0,517.0,35.9,14.0,464.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,43.4,ATL,16.0,383.0,8,12,10,7
Frank Gore,RB,347.7,5.6,0.0,0.0,1.1,0.0,5.9,12.5,0.1,43.5,273.0,84.2,0.0,0.0,336.7,6.7,288.0,100.2,440.0,24.4,13.0,380.0,16.0,0.0,89.0,413.0,187.0,2.0,653.0,24.7,FA,15.0,386.0,33,33,33,0
Freddie Swain,WR,330.7,1.7,0.0,0.0,0.8,0.1,9.9,0.0,0.0,0.0,304.0,27.9,0.0,0.0,363.6,2.6,290.0,40.9,437.0,87.5,13.0,618.0,13.0,2.0,159.0,470.0,0.0,0.0,0.0,33.6,SEA,16.0,378.0,30,28,26,4
Gabriel Davis,WR,171.9,6.4,0.0,0.0,2.2,0.4,37.4,0.1,0.0,0.0,60.0,101.9,0.0,0.0,192.0,8.6,86.0,136.9,183.0,36.9,8.0,316.0,35.0,7.0,599.0,162.0,1.0,0.0,0.0,36.1,BUF,10.0,290.0,16,16,18,3
Gardner Minshew II,QB,357.1,18.3,1.8,251.0,0.0,0.0,0.0,3.2,0.1,17.0,167.0,164.66,16.0,2259.0,354.6,18.4,320.0,165.66,429.0,17.4,13.0,382.0,0.0,0.0,0.0,410.0,29.0,1.0,153.0,25.4,JAC,15.0,397.0,2,10,2,0
Gary Brightwell,RB,355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,362.7,0.0,327.0,0.0,521.0,25.3,14.0,382.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,14.1,NYG,16.0,374.0,31,31,15,6
Geoff Swaim,TE,371.6,1.4,0.0,0.0,0.9,0.1,8.3,0.0,0.0,0.0,337.0,14.3,0.0,0.0,360.8,2.3,290.0,23.3,431.0,25.9,13.0,391.0,9.0,1.0,83.0,434.0,0.0,0.0,0.0,15.7,TEN,15.0,391.0,26,14,28,2
George Kittle,TE,21.4,9.6,0.0,0.0,6.0,0.3,79.3,0.3,0.0,2.1,17.0,77.1,0.0,0.0,26.3,15.6,18.0,125.1,26.0,7.3,3.0,48.0,48.0,2.0,634.0,20.0,2.0,0.0,17.0,8.0,SF,3.0,47.0,25,30,5,1
Gerald Everett,TE,172.4,3.2,0.0,0.0,2.6,0.1,26.1,0.1,0.1,0.1,92.0,51.9,0.0,0.0,157.8,5.8,92.0,92.9,145.0,34.0,8.0,267.0,41.0,1.0,417.0,164.0,1.0,1.0,2.0,37.0,SEA,10.0,267.0,32,32,10,1
Gerrid Doaks,RB,311.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,336.8,0.0,277.0,0.0,432.0,36.0,13.0,388.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,43.3,MIA,15.0,383.0,11,2,32,5
Giovani Bernard,RB,198.5,6.9,0.0,0.0,2.9,0.2,22.2,7.8,0.2,26.0,132.0,111.1,0.0,0.0,150.0,9.9,83.0,158.1,140.0,36.8,8.0,257.0,47.0,3.0,355.0,189.0,124.0,3.0,416.0,39.0,TB,11.0,310.0,32,32,24,3
Golden Tate,WR,283.5,4.3,0.0,0.0,2.9,0.2,32.3,0.0,0.0,0.0,212.0,51.52,0.0,0.0,291.6,7.2,220.0,86.52,392.0,47.3,12.0,374.0,35.0,2.0,388.0,370.0,0.0,0.0,0.0,48.6,FA,14.0,378.0,33,33,33,0
Graham Gano,K,304.4,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,133.0,0.0,0.0,300.6,8.3,228.0,133.0,307.0,24.8,11.0,353.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,22.6,NYG,13.0,339.0,18,22,11,0
Green Bay Packers,DEF,241.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,94.0,0.0,0.0,238.7,5.9,166.0,94.0,236.0,19.5,10.0,304.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,18.2,GB,12.0,303.0,24,21,21,0
Greg Joseph,K,322.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,312.7,0.0,264.0,0.0,395.0,22.4,12.0,353.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,22.5,MIN,15.0,353.0,24,25,24,0
Greg Ward,WR,330.9,5.0,0.0,0.0,3.3,0.4,26.2,0.1,0.0,-0.3,222.0,80.1,0.0,0.0,318.1,8.3,247.0,133.1,342.0,30.0,11.0,379.0,53.0,6.0,419.0,342.0,2.0,0.0,-4.0,28.4,PHI,14.0,384.0,17,3,32,3
Greg Zuerlein,K,197.3,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,153.0,0.0,0.0,198.5,9.6,140.0,153.0,197.0,14.6,9.0,268.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,14.1,DAL,11.0,251.0,2,6,17,0
Gus Edwards,RB,111.7,7.5,0.0,0.0,0.6,0.0,8.1,9.0,0.4,45.2,71.0,119.2,0.0,0.0,127.3,8.0,87.0,128.2,124.0,20.1,7.0,259.0,9.0,0.0,129.0,113.0,144.0,6.0,723.0,29.2,BAL,8.0,310.0,14,12,17,2
Harrison Bryant,TE,315.8,2.5,0.0,0.0,1.6,0.2,15.9,0.0,0.0,0.0,204.0,37.8,0.0,0.0,318.2,4.1,233.0,61.8,350.0,32.2,11.0,376.0,24.0,3.0,238.0,355.0,0.0,0.0,0.0,32.5,CLE,14.0,374.0,22,17,21,3
Harrison Butker,K,181.3,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,134.0,0.0,0.0,182.5,8.4,132.0,134.0,181.0,14.7,8.0,276.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,10.3,KC,10.0,221.0,6,10,9,0
Hayden Hurst,TE,212.5,5.8,0.0,0.0,3.5,0.4,35.7,0.0,0.0,0.0,127.0,93.1,0.0,0.0,221.0,9.3,133.0,149.1,225.0,37.8,9.0,299.0,56.0,6.0,571.0,211.0,0.0,0.0,0.0,42.8,ATL,11.0,291.0,19,10,23,2
Henry Ruggs III,WR,142.3,4.5,0.0,0.0,2.0,0.2,34.8,0.7,0.0,3.8,62.0,58.1,0.0,0.0,157.8,6.5,75.0,84.1,147.0,29.8,8.0,234.0,26.0,2.0,452.0,135.0,9.0,0.0,49.0,25.6,LV,9.0,216.0,31,32,17,0
Houston Texans,DEF,314.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,41.0,0.0,0.0,321.4,2.6,276.0,41.0,359.0,18.1,12.0,355.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,22.5,HOU,14.0,355.0,25,31,5,0
Hunter Bryant,TE,330.0,0.9,0.0,0.0,0.2,0.0,8.8,0.0,0.0,0.0,318.0,4.4,0.0,0.0,360.7,1.1,346.0,5.4,519.0,18.0,14.0,386.0,1.0,0.0,44.0,489.0,0.0,0.0,0.0,12.0,DET,16.0,342.0,21,24,13,2
Hunter Henry,TE,141.4,6.1,0.0,0.0,4.3,0.3,43.8,0.0,0.0,0.0,59.0,85.3,0.0,0.0,145.9,10.4,90.0,145.3,133.0,25.0,7.0,255.0,60.0,4.0,613.0,133.0,0.0,0.0,0.0,26.2,NE,9.0,255.0,1,1,30,1
Hunter Long,TE,355.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,358.0,0.0,330.0,0.0,445.0,17.1,13.0,388.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,19.3,MIA,15.0,386.0,2,2,29,3
Hunter Renfrow,WR,258.2,4.7,0.0,0.0,3.5,0.1,41.0,0.0,0.0,0.0,143.0,75.6,0.0,0.0,249.6,8.2,156.0,131.6,248.0,32.3,10.0,333.0,56.0,2.0,656.0,259.0,0.0,0.0,0.0,27.5,LV,12.0,337.0,31,32,17,4
Ian Thomas,TE,298.2,1.3,0.0,0.0,1.3,0.1,9.1,0.0,0.0,0.0,255.0,20.5,0.0,0.0,300.7,2.5,226.0,40.5,323.0,32.7,11.0,381.0,20.0,1.0,145.0,308.0,0.0,0.0,0.0,32.1,CAR,13.0,394.0,5,19,1,3
Ihmir Smith-Marsette,WR,346.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,361.6,0.0,278.0,0.0,442.0,52.3,13.0,503.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,39.9,MIN,15.0,395.0,18,6,28,5
Indianapolis Colts,DEF,171.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,146.0,0.0,0.0,175.9,9.1,145.0,146.0,178.0,23.2,8.0,263.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,18.9,IND,10.0,258.0,15,4,31,0
Irv Smith Jr.,TE,120.5,5.3,0.0,0.0,2.3,0.4,28.1,0.0,0.0,0.0,69.0,68.5,0.0,0.0,121.5,7.6,82.0,98.5,115.0,23.0,7.0,260.0,30.0,5.0,365.0,117.0,0.0,0.0,0.0,25.5,MIN,8.0,260.0,28,29,18,1
Isaiah McKenzie,WR,350.0,4.3,0.0,0.0,1.9,0.3,17.6,0.6,0.0,0.6,203.0,69.58,0.0,0.0,343.1,6.2,223.0,99.58,434.0,47.7,13.0,395.0,30.0,5.0,282.0,458.0,10.0,0.0,9.0,26.7,BUF,15.0,396.0,16,16,18,5
Ito Smith,RB,313.2,2.9,0.0,0.0,1.2,0.0,5.4,4.5,0.1,19.1,227.0,40.3,0.0,0.0,324.6,4.1,242.0,57.3,353.0,30.6,12.0,387.0,17.0,0.0,75.0,336.0,63.0,1.0,268.0,28.2,MIN,14.0,382.0,12,6,28,0
J.D. McKissic,RB,159.6,7.0,0.0,0.0,5.0,0.1,36.8,5.3,0.1,22.8,100.0,111.4,0.0,0.0,130.5,12.0,80.0,191.4,128.0,28.4,7.0,261.0,80.0,2.0,589.0,147.0,85.0,1.0,365.0,22.3,WAS,9.0,237.0,18,18,11,2
J.J. Arcega-Whiteside,WR,177.5,1.3,0.0,0.0,0.5,0.0,10.6,0.0,0.0,0.0,50.0,10.5,0.0,0.0,381.3,1.8,359.0,14.5,540.0,16.1,14.0,396.0,4.0,0.0,85.0,433.0,0.0,0.0,0.0,127.5,PHI,15.0,305.0,17,3,32,0
J.K. Dobbins,RB,28.5,10.0,0.0,0.0,1.2,0.0,8.0,8.9,0.6,53.7,8.0,150.5,0.0,0.0,40.9,11.2,23.0,168.5,40.0,7.9,4.0,68.0,18.0,0.0,120.0,26.0,134.0,9.0,805.0,8.4,BAL,4.0,66.0,14,12,17,1
Ja'Marr Chase,WR,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,66.2,0.0,44.0,0.0,65.0,15.1,5.0,147.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,27.4,CIN,6.0,220.0,24,20,22,1
JaMycal Hasty,RB,347.0,3.0,0.0,0.0,0.9,0.0,4.1,4.9,0.1,18.5,296.0,24.1,0.0,0.0,345.0,3.9,274.0,31.1,471.0,34.3,13.0,379.0,7.0,0.0,33.0,485.0,39.0,1.0,148.0,37.7,SF,16.0,386.0,7,10,14,6
Jace Sternberger,TE,362.8,1.4,0.0,0.0,1.0,0.1,9.5,0.0,0.0,0.0,341.0,17.4,0.0,0.0,345.9,2.4,313.0,29.4,449.0,24.0,13.0,391.0,12.0,1.0,114.0,442.0,0.0,0.0,0.0,15.2,GB,15.0,391.0,27,28,6,2
Jack Doyle,TE,261.2,2.9,0.0,0.0,1.6,0.2,17.9,0.0,0.0,0.0,114.0,41.1,0.0,0.0,268.2,4.6,173.0,64.1,274.0,32.4,10.0,350.0,23.0,3.0,251.0,267.0,0.0,0.0,0.0,32.6,IND,12.0,360.0,20,4,32,1
Jacksonville Jaguars,DEF,313.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,58.0,0.0,0.0,312.8,3.4,213.0,58.0,312.0,20.0,11.0,347.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,16.9,JAC,13.0,355.0,21,23,14,0
Jacob Eason,QB,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,354.6,0.0,294.0,0.0,415.0,27.4,12.0,392.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,10.0,IND,16.0,304.0,15,4,31,2
Jacob Harris,TE,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,341.7,0.0,235.0,0.0,413.0,44.8,12.0,453.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,46.8,LAR,15.0,387.0,30,27,25,4
Jacob Hollister,TE,330.6,2.6,0.0,0.0,1.6,0.2,13.1,0.0,0.0,0.0,178.0,40.9,0.0,0.0,335.1,4.1,254.0,65.9,383.0,33.4,12.0,376.0,25.0,3.0,209.0,389.0,0.0,0.0,0.0,32.2,BUF,14.0,376.0,18,18,14,2
Jaelon Darden,WR,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,410.5,0.0,303.0,0.0,491.0,141.3,13.0,652.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,5.0,TB,16.0,362.0,19,15,21,6
Jake Elliott,K,267.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,75.0,0.0,0.0,271.8,4.7,204.0,75.0,263.0,26.7,10.0,342.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,29.2,PHI,12.0,353.0,3,1,29,0
Jake Funk,RB,289.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,305.8,0.0,187.0,0.0,357.0,54.7,12.0,393.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,48.8,LAR,14.0,389.0,1,5,10,4
Jakeem Grant Sr.,WR,281.5,3.7,0.0,0.0,2.6,0.1,26.6,0.2,0.0,1.4,212.0,51.3,0.0,0.0,335.0,6.2,328.0,87.3,497.0,9.2,13.0,348.0,36.0,1.0,373.0,459.0,3.0,0.0,20.0,69.5,MIA,15.0,351.0,20,4,29,0
Jakobi Meyers,WR,200.9,6.0,0.0,0.0,4.2,0.0,52.1,0.1,0.0,0.6,101.0,83.52,0.0,0.0,162.4,10.2,58.0,142.52,155.0,45.2,8.0,274.0,59.0,0.0,729.0,194.0,2.0,0.0,9.0,34.1,NE,11.0,285.0,2,1,30,3
Jalen Guyton,WR,313.9,4.3,0.0,0.0,1.8,0.2,31.9,0.1,0.0,0.0,171.0,69.1,0.0,0.0,332.4,6.1,224.0,97.1,371.0,43.1,12.0,393.0,28.0,3.0,511.0,365.0,2.0,0.0,0.0,51.4,LAC,14.0,389.0,28,24,23,5
Jalen Hurd,WR,326.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,339.2,0.0,263.0,0.0,420.0,36.3,13.0,384.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,49.1,SF,15.0,380.0,1,9,2,6
Jalen Hurts,QB,92.2,7.5,0.4,70.7,0.0,0.0,0.0,4.2,0.2,23.6,67.0,112.44,6.0,1061.0,94.6,7.6,56.0,113.44,88.0,14.1,6.0,150.0,0.0,0.0,0.0,89.0,63.0,3.0,354.0,15.5,PHI,7.0,254.0,4,2,32,1
Jalen Reagor,WR,155.5,5.1,0.0,0.0,2.8,0.1,36.0,0.4,0.0,2.4,97.0,56.2,0.0,0.0,167.6,7.9,101.0,87.2,158.0,30.9,8.0,271.0,31.0,1.0,396.0,143.0,4.0,0.0,26.0,26.2,PHI,9.0,231.0,17,3,32,2
Jalen Richard,RB,325.5,2.5,0.0,0.0,1.5,0.0,10.6,1.7,0.1,9.5,187.0,32.1,0.0,0.0,293.6,3.9,188.0,51.1,316.0,32.6,11.0,392.0,19.0,0.0,138.0,334.0,22.0,1.0,123.0,25.1,LV,13.0,392.0,28,27,19,3
Jamaal Williams,RB,128.2,6.9,0.0,0.0,2.2,0.1,16.9,8.5,0.1,36.1,66.0,96.1,0.0,0.0,114.8,9.1,71.0,127.1,109.0,18.4,7.0,154.0,31.0,1.0,236.0,124.0,119.0,2.0,505.0,16.0,DET,9.0,194.0,29,29,21,2
Jameis Winston,QB,213.1,0.6,0.0,18.8,0.0,0.0,0.0,2.0,0.0,-1.5,98.0,2.4,0.0,75.0,205.9,0.6,98.0,2.4,196.0,66.2,9.0,345.0,0.0,0.0,0.0,206.0,8.0,0.0,-6.0,61.8,NO,11.0,385.0,10,13,10,1
James Conner,RB,99.8,10.0,0.0,0.0,2.7,0.0,16.5,13.0,0.5,55.5,51.0,129.6,0.0,0.0,105.2,12.7,66.0,164.6,100.0,19.8,6.0,209.0,35.0,0.0,215.0,99.0,169.0,6.0,721.0,20.7,ARI,8.0,225.0,5,9,12,2
James O'Shaughnessy,TE,347.3,1.7,0.0,0.0,1.9,0.0,17.5,0.0,0.0,0.0,299.0,26.2,0.0,0.0,337.8,3.6,282.0,54.2,407.0,32.8,12.0,385.0,28.0,0.0,262.0,430.0,0.0,0.0,0.0,30.2,JAC,15.0,387.0,15,25,2,1
James Robinson,RB,85.0,14.4,0.0,0.0,3.5,0.2,24.6,17.1,0.5,76.4,27.0,201.4,0.0,0.0,41.9,17.9,20.0,250.4,42.0,14.4,4.0,119.0,49.0,3.0,344.0,81.0,240.0,7.0,1070.0,18.0,JAC,7.0,190.0,9,23,2,2
James Washington,WR,252.6,4.3,0.0,0.0,1.9,0.3,24.5,0.0,0.0,0.0,196.0,69.2,0.0,0.0,268.1,6.2,214.0,99.2,273.0,30.7,10.0,378.0,30.0,5.0,392.0,262.0,0.0,0.0,0.0,34.7,PIT,12.0,370.0,22,22,14,4
James White,RB,168.3,4.8,0.0,0.0,3.5,0.1,26.8,2.5,0.1,8.6,100.0,67.6,0.0,0.0,133.9,8.3,83.0,116.6,130.0,29.1,7.0,269.0,49.0,1.0,375.0,159.0,35.0,2.0,121.0,28.0,NE,10.0,277.0,22,4,31,3
Jamison Crowder,WR,174.8,9.4,0.0,0.0,4.9,0.5,58.3,0.1,0.0,1.2,90.0,113.02,0.0,0.0,176.1,14.3,88.0,172.02,168.0,37.2,8.0,295.0,59.0,6.0,699.0,165.0,1.0,0.0,14.0,35.6,NYJ,10.0,297.0,7,10,11,3
Jared Cook,TE,160.6,6.0,0.0,0.0,2.5,0.5,33.6,0.0,0.0,0.0,72.0,90.4,0.0,0.0,169.7,8.5,95.0,127.4,163.0,33.4,8.0,291.0,37.0,7.0,504.0,152.0,0.0,0.0,0.0,33.5,LAC,10.0,273.0,17,22,9,1
Jared Goff,QB,215.8,16.9,1.3,263.5,0.0,0.0,0.0,3.4,0.3,6.6,96.0,252.98,20.0,3952.0,224.0,16.9,116.0,252.98,212.0,44.5,9.0,320.0,0.0,0.0,0.0,204.0,51.0,4.0,99.0,42.8,DET,11.0,338.0,30,32,3,1
Jaret Patterson,RB,350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,306.0,0.0,199.0,0.0,384.0,49.3,12.0,388.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,20.4,WAS,15.0,392.0,18,18,11,0
Jarvis Landry,WR,98.5,7.7,0.0,0.0,4.8,0.2,56.0,0.3,0.1,0.7,58.0,115.96,0.0,0.0,94.5,12.5,55.0,187.96,87.0,15.2,6.0,141.0,72.0,3.0,840.0,95.0,4.0,1.0,10.0,13.0,CLE,8.0,137.0,32,31,24,2
Jason Myers,K,237.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,138.0,0.0,0.0,235.7,8.6,183.0,138.0,233.0,14.9,9.0,308.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,12.8,SEA,11.0,302.0,15,16,16,0
Jason Sanders,K,211.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,172.0,0.0,0.0,210.2,10.8,175.0,172.0,209.0,14.1,9.0,273.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,10.5,MIA,11.0,233.0,23,5,30,0
Javian Hawkins,RB,235.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,274.8,0.0,143.0,0.0,320.0,53.5,11.0,388.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,52.6,TEN,12.0,387.0,19,16,16,2
Javonte Williams,RB,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,74.7,0.0,37.0,0.0,74.0,17.2,5.0,134.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,55.3,DEN,7.0,364.0,3,14,1,1
Jaylen Samuels,RB,352.8,0.5,0.0,0.0,0.6,0.0,3.3,0.6,0.0,2.0,277.0,7.4,0.0,0.0,327.0,1.2,327.0,16.4,510.0,0.0,14.0,327.0,9.0,0.0,46.0,463.0,9.0,0.0,28.0,10.2,PIT,16.0,363.0,4,11,5,5
Jaylen Waddle,WR,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,125.3,0.0,71.0,0.0,125.0,31.0,7.0,242.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,32.4,MIA,9.0,263.0,20,4,29,3
Jeff Wilson Jr.,RB,210.4,10.8,0.0,0.0,1.1,0.3,11.1,10.5,0.6,50.0,112.0,129.3,0.0,0.0,253.2,11.9,146.0,142.3,270.0,52.0,10.0,388.0,13.0,3.0,133.0,232.0,126.0,7.0,600.0,59.4,SF,11.0,382.0,7,10,14,0
Jeremy McNichols,RB,309.3,2.0,0.0,0.0,0.8,0.0,3.4,2.9,0.1,12.8,265.0,31.9,0.0,0.0,314.0,2.7,257.0,43.9,454.0,40.7,13.0,380.0,12.0,0.0,55.0,452.0,47.0,1.0,204.0,31.6,TEN,15.0,336.0,19,16,16,4
Jerick McKinnon,RB,268.5,5.8,0.0,0.0,2.1,0.1,15.8,5.1,0.3,19.9,177.0,93.2,0.0,0.0,242.6,7.9,130.0,126.2,241.0,42.0,10.0,356.0,33.0,1.0,253.0,270.0,81.0,5.0,319.0,36.7,KC,12.0,383.0,16,15,13,2
Jermar Jefferson,RB,333.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,324.0,0.0,227.0,0.0,352.0,35.5,12.0,386.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,35.4,DET,14.0,388.0,29,29,21,3
Jerry Jeudy,WR,79.2,6.6,0.0,0.0,3.3,0.2,53.5,0.0,0.0,0.0,49.0,105.6,0.0,0.0,69.0,9.8,37.0,157.6,66.0,15.6,5.0,135.0,52.0,3.0,856.0,72.0,0.0,0.0,0.0,13.4,DEN,7.0,122.0,21,26,8,1
Jimmy Garoppolo,QB,289.6,11.6,1.2,182.7,0.0,0.0,0.0,1.7,0.0,4.2,105.0,69.34,7.0,1096.0,294.8,11.6,154.0,69.34,285.0,50.3,10.0,385.0,0.0,0.0,0.0,282.0,10.0,0.0,25.0,54.9,SF,12.0,396.0,3,20,1,1
Jimmy Graham,TE,268.3,5.8,0.0,0.0,3.1,0.5,28.5,0.0,0.0,0.0,144.0,93.6,0.0,0.0,273.1,9.0,163.0,143.6,279.0,32.9,10.0,376.0,50.0,8.0,456.0,277.0,0.0,0.0,0.0,29.2,CHI,12.0,372.0,31,31,26,2
Joe Burrow,QB,103.2,17.9,1.3,268.8,0.0,0.0,0.0,3.7,0.3,14.2,70.0,178.72,13.0,2688.0,106.7,17.9,68.0,178.72,104.0,10.3,6.0,154.0,0.0,0.0,0.0,101.0,37.0,3.0,142.0,9.1,CIN,8.0,154.0,22,18,24,1
Joe Mixon,RB,17.9,13.1,0.0,0.0,3.5,0.2,23.0,19.8,0.5,71.3,6.0,78.6,0.0,0.0,22.6,16.6,8.0,99.6,23.0,7.7,3.0,51.0,21.0,1.0,138.0,16.0,119.0,3.0,428.0,8.4,CIN,3.0,47.0,10,7,23,1
Joey Slye,K,275.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,129.0,0.0,0.0,274.3,8.1,204.0,129.0,265.0,21.0,10.0,326.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,21.6,CAR,12.0,324.0,21,23,26,0
John Brown,WR,162.4,7.1,0.0,0.0,3.7,0.3,50.9,0.0,0.0,0.0,111.0,63.8,0.0,0.0,187.1,10.8,113.0,96.8,185.0,34.5,9.0,317.0,33.0,3.0,458.0,151.0,0.0,0.0,0.0,29.0,LV,10.0,262.0,31,32,17,2
John Ross,WR,319.4,0.6,0.0,0.0,0.7,0.0,5.7,0.0,0.0,0.0,265.0,1.7,0.0,0.0,340.7,1.2,290.0,3.7,370.0,51.1,12.0,661.0,2.0,0.0,17.0,341.0,0.0,0.0,0.0,27.4,NYG,14.0,396.0,13,17,12,6
Jonathan Taylor,RB,7.1,14.5,0.0,0.0,2.4,0.1,19.9,15.5,0.7,77.9,3.0,216.8,0.0,0.0,17.2,16.9,4.0,252.8,15.0,8.0,2.0,34.0,36.0,1.0,299.0,7.0,232.0,11.0,1169.0,2.6,IND,2.0,27.0,6,1,29,1
Jonnu Smith,TE,132.3,6.6,0.0,0.0,2.7,0.5,29.9,0.1,0.1,0.3,63.0,99.2,0.0,0.0,123.3,9.3,69.0,140.2,119.0,20.9,7.0,169.0,41.0,8.0,448.0,128.0,2.0,1.0,4.0,19.6,NE,9.0,213.0,1,1,30,2
Jordan Akins,TE,288.4,3.6,0.0,0.0,2.8,0.1,31.0,0.1,0.0,0.3,163.0,46.7,0.0,0.0,279.9,6.4,153.0,83.7,318.0,43.1,11.0,368.0,37.0,1.0,403.0,335.0,1.0,0.0,4.0,44.4,HOU,14.0,363.0,10,12,16,1
Jordan Howard,RB,313.9,4.2,0.0,0.0,0.1,0.0,-0.4,5.0,0.6,8.6,134.0,29.7,0.0,0.0,303.7,4.4,183.0,30.7,326.0,40.5,11.0,392.0,1.0,0.0,-3.0,332.0,35.0,4.0,60.0,40.9,PHI,13.0,388.0,15,3,30,5
Jordan Love,QB,344.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,356.4,0.0,322.0,0.0,424.0,17.6,13.0,387.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,24.1,GB,15.0,386.0,31,29,20,2
Jordan Wilkins,RB,330.7,3.3,0.0,0.0,0.8,0.0,7.0,5.6,0.1,20.5,267.0,49.3,0.0,0.0,324.2,4.1,257.0,61.3,346.0,26.4,11.0,392.0,12.0,0.0,105.0,347.0,84.0,1.0,308.0,22.4,IND,14.0,382.0,6,1,29,4
