PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP
DUSTIN HOPKINS,K,232.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,149.0,0.0,0.0,233.2,9.9,206.0,149.0,242.0,18.1,12.0,311.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,16.1,CLE,12.0,314.0,4,2,18,1,500.0,180
DYAMI BROWN,WR,348.7,1.4,0.0,0.0,0.7,0.1,9.9,0.1,0.0,0.0,301.0,23.0,0.0,0.0,346.7,2.1,301.0,35.0,474.0,32.3,16.0,371.0,12.0,1.0,168.0,478.0,1.0,0.0,0.0,33.7,WAS,16.0,373.0,13,4,28,5,500.0,500
DYLAN LAUBE,RB,277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,269.9,0.0,188.0,0.0,281.0,35.5,13.0,328.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,32.1,LV,13.0,334.0,9,19,3,3,500.0,500
DYLAN PARHAM,TE,321.5,0.0,,,,,,,,,283.0,0.0,,,,,,,,,,,,,,474.0,,,,38.5,FA,16.0,360.0,33,33,33,0,500.0,500
EDDY PINEIRO,K,211.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,109.0,0.0,0.0,291.5,7.3,209.0,109.0,462.0,82.5,15.0,374.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,2.0,CAR,15.0,213.0,9,9,20,1,500.0,500
ELIJAH MITCHELL,RB,175.0,3.8,0.0,0.0,0.5,0.0,1.3,6.8,0.2,25.5,147.0,41.5,0.0,0.0,197.9,4.3,156.0,47.5,189.0,32.0,11.0,291.0,6.0,0.0,14.0,165.0,75.0,2.0,281.0,22.0,SF,10.0,264.0,10,12,5,2,175.5,500
ELIJAH MOORE,WR,219.9,4.3,0.0,0.0,3.5,0.1,37.6,0.5,0.0,0.6,165.0,73.1,0.0,0.0,208.3,7.8,141.0,132.1,202.0,28.7,11.0,288.0,59.0,2.0,640.0,220.0,9.0,0.0,11.0,26.8,CLE,11.0,301.0,26,18,30,3,500.0,500
EMANUEL WILSON,RB,357.5,1.5,,,,,,,,,331.0,10.8,,,,,,,,,,,,,,500.0,,,,26.5,GB,16.0,384.0,29,29,15,4,500.0,500
EMARI DEMERCADO,RB,309.5,3.7,0.0,0.0,1.5,0.0,8.5,4.1,0.1,20.3,262.0,52.3,0.0,0.0,297.1,5.2,247.0,73.3,309.0,16.5,13.0,329.0,21.0,0.0,119.0,315.0,58.0,2.0,284.0,17.1,ARI,13.0,342.0,25,26,13,3,500.0,500
ERIC GRAY,RB,295.1,0.5,0.0,0.0,0.4,0.0,1.6,1.2,0.0,3.4,230.0,7.0,0.0,0.0,300.3,0.9,232.0,13.0,301.0,24.8,13.0,337.0,6.0,0.0,22.0,299.0,17.0,0.0,48.0,25.1,NYG,13.0,337.0,13,1,32,3,500.0,500
ERICK ALL,TE,324.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,325.3,0.0,260.0,0.0,347.0,33.5,14.0,385.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,32.5,CIN,14.0,384.0,26,23,28,2,500.0,500
EVAN ENGRAM,TE,96.7,6.8,0.0,0.0,6.7,0.2,56.6,0.0,0.0,0.0,78.0,116.3,0.0,0.0,75.2,13.5,55.0,230.3,73.0,10.3,7.0,96.0,114.0,4.0,963.0,96.0,0.0,0.0,0.0,3.3,JAC,8.0,100.0,19,10,25,1,71.0,58
EVAN HULL,RB,283.0,0.7,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,218.0,0.7,0.0,0.0,282.4,1.7,181.0,1.7,282.0,25.3,13.0,325.0,1.0,0.0,6.0,284.0,1.0,0.0,1.0,21.2,IND,13.0,325.0,31,32,22,3,500.0,500
EVAN MCPHERSON,K,219.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,140.0,0.0,0.0,219.8,8.2,192.0,140.0,222.0,11.4,11.0,279.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,11.6,CIN,11.0,281.0,26,14,32,1,500.0,128
EZEKIEL ELLIOTT,RB,112.7,7.3,0.0,0.0,3.0,0.1,18.4,10.8,0.2,37.8,77.0,123.5,0.0,0.0,118.5,10.3,77.0,174.5,115.0,15.2,9.0,155.0,51.0,2.0,313.0,114.0,184.0,3.0,642.0,16.4,DAL,8.0,159.0,5,4,23,1,108.5,102
FOSTER MOREAU,TE,350.4,1.7,0.0,0.0,1.4,0.1,12.9,0.0,0.0,0.0,305.0,25.3,0.0,0.0,354.2,3.1,324.0,46.3,443.0,20.3,15.0,391.0,21.0,1.0,193.0,435.0,0.0,0.0,0.0,24.9,NO,15.0,381.0,13,22,5,2,500.0,500
FRANK GORE,RB,339.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,344.6,0.0,310.0,0.0,404.0,25.8,15.0,390.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,16.5,BUF,15.0,368.0,12,7,24,5,500.0,500
GABRIEL DAVIS,WR,150.7,6.8,0.0,0.0,2.6,0.4,43.9,0.1,0.0,-0.1,105.0,116.4,0.0,0.0,161.8,9.5,115.0,161.4,155.0,17.7,10.0,201.0,45.0,7.0,746.0,145.0,1.0,0.0,-2.0,17.6,JAC,9.0,177.0,32,31,21,2,145.5,169
GARDNER MINSHEW,QB,272.3,12.8,0.9,206.6,0.0,0.0,0.0,2.1,0.2,6.3,152.0,205.2,15.0,3305.0,273.0,12.8,152.0,205.2,272.0,37.3,12.0,352.0,0.0,0.0,0.0,266.0,34.0,3.0,100.0,37.0,LV,12.0,338.0,21,21,14,2,500.0,500
GARRETT WILSON,WR,11.7,7.0,0.0,0.0,5.6,0.2,61.3,0.2,0.0,0.0,5.0,118.2,0.0,0.0,10.3,12.5,5.0,213.2,10.0,2.3,2.0,19.0,95.0,3.0,1042.0,10.0,4.0,0.0,0.0,3.9,NYJ,2.0,23.0,16,20,12,1,13.0,13
GENO SMITH,QB,133.2,15.7,1.3,241.6,0.0,0.0,0.0,2.5,0.1,10.3,104.0,235.3,20.0,3624.0,133.7,15.8,104.0,236.3,132.0,16.7,9.0,213.0,0.0,0.0,0.0,131.0,37.0,1.0,155.0,16.0,SEA,9.0,213.0,12,19,7,1,175.5,500
GEORGE KITTLE,TE,71.8,8.6,0.0,0.0,4.1,0.4,63.8,0.1,0.0,0.1,49.0,138.2,0.0,0.0,88.9,12.7,48.0,203.2,86.0,9.6,7.0,105.0,65.0,6.0,1020.0,71.0,1.0,0.0,2.0,10.6,SF,7.0,100.0,12,7,22,1,65.5,51
GEORGE PICKENS,WR,45.9,8.6,0.0,0.0,3.7,0.3,67.1,0.2,0.0,1.1,30.0,145.8,0.0,0.0,55.0,12.3,32.0,208.8,55.0,14.2,6.0,89.0,63.0,5.0,1140.0,43.0,3.0,0.0,18.0,11.9,PIT,5.0,87.0,23,26,20,1,53.5,65
GERALD EVERETT,TE,269.9,4.0,0.0,0.0,3.4,0.2,27.4,0.2,0.0,0.7,209.0,60.1,0.0,0.0,261.5,7.4,172.0,111.1,263.0,30.3,12.0,354.0,51.0,3.0,411.0,268.0,3.0,0.0,10.0,25.3,CHI,12.0,353.0,20,19,16,2,500.0,500
GRAHAM GANO,K,222.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,50.0,0.0,0.0,289.3,6.3,221.0,50.0,434.0,84.2,15.0,408.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,12.7,NYG,15.0,239.0,19,15,23,1,500.0,500
GREEN BAY PACKERS,DEF,265.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,115.0,0.0,0.0,269.1,6.8,187.0,115.0,304.0,51.9,13.0,432.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,47.0,GB,13.0,355.0,19,24,6,0,500.0,190
GREG DORTCH,WR,271.4,2.5,0.0,0.0,1.5,0.1,17.5,0.1,0.0,0.3,207.0,40.5,0.0,0.0,264.8,4.0,195.0,64.5,303.0,43.3,13.0,425.0,24.0,2.0,280.0,307.0,1.0,0.0,5.0,33.3,ARI,13.0,337.0,7,14,5,4,500.0,500
GREG DULCICH,TE,245.3,1.3,0.0,0.0,1.5,0.0,12.5,0.0,0.0,0.0,145.0,2.5,0.0,0.0,245.5,2.8,154.0,5.5,283.0,45.3,13.0,358.0,3.0,0.0,25.0,281.0,0.0,0.0,0.0,46.1,DEN,13.0,355.0,30,25,30,1,500.0,500
GREG JOSEPH,K,236.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,119.0,0.0,0.0,273.6,7.0,210.0,119.0,396.0,75.8,15.0,422.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,25.0,GB,15.0,276.0,22,19,22,2,500.0,500
GREG ZUERLEIN,K,274.6,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,143.0,0.0,0.0,273.4,8.9,197.0,143.0,297.0,36.9,13.0,332.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,37.9,NYJ,13.0,332.0,30,29,12,1,500.0,150
GUS EDWARDS,RB,99.0,10.3,0.0,0.0,0.7,0.0,10.6,11.6,0.8,47.6,68.0,175.0,0.0,0.0,124.7,11.0,102.0,187.0,124.0,9.5,9.0,155.0,12.0,0.0,180.0,98.0,198.0,13.0,810.0,18.2,LAC,8.0,142.0,21,22,10,1,114.5,127
HARRISON BUTKER,K,196.6,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,154.0,0.0,0.0,196.4,9.1,186.0,154.0,194.0,6.6,11.0,224.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,6.8,KC,11.0,224.0,18,21,10,1,500.0,109
HASSAN HASKINS,RB,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,311.5,0.0,287.0,0.0,470.0,24.5,16.0,336.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,13.5,TEN,16.0,359.0,11,13,6,3,500.0,500
HAYDEN HURST,TE,286.6,2.4,0.0,0.0,1.8,0.1,18.4,0.0,0.0,0.0,202.0,24.4,0.0,0.0,280.5,4.2,180.0,42.4,316.0,39.6,13.0,376.0,18.0,1.0,184.0,316.0,0.0,0.0,0.0,35.3,LAC,13.0,353.0,24,26,13,1,500.0,500
HOUSTON TEXANS,DEF,194.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,131.0,0.0,0.0,194.3,7.7,160.0,131.0,196.0,13.9,11.0,234.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,14.0,HOU,11.0,234.0,17,25,4,0,500.0,183
HUNTER HENRY,TE,150.1,5.6,0.0,0.0,3.0,0.4,29.9,0.0,0.0,0.0,110.0,77.9,0.0,0.0,154.5,8.6,110.0,119.9,148.0,27.7,9.0,253.0,42.0,6.0,419.0,144.0,0.0,0.0,0.0,26.6,NE,9.0,236.0,14,20,12,1,166.5,500
HUNTER RENFROW,WR,336.8,1.4,0.0,0.0,1.5,0.0,15.0,0.0,0.0,0.0,296.0,23.5,0.0,0.0,312.6,2.9,264.0,48.5,351.0,37.5,14.0,379.0,25.0,0.0,255.0,369.0,0.0,0.0,0.0,28.5,FA,14.0,379.0,33,33,33,0,500.0,500
IAN THOMAS,TE,296.5,0.5,0.0,0.0,0.4,0.0,4.7,0.0,0.0,0.0,294.0,5.6,0.0,0.0,294.0,0.9,289.0,10.6,465.0,5.0,15.0,299.0,5.0,0.0,56.0,463.0,0.0,0.0,0.0,2.5,CAR,16.0,299.0,4,8,1,3,500.0,500
INDIANAPOLIS COLTS,DEF,232.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,139.0,0.0,0.0,232.0,8.2,184.0,139.0,248.0,31.4,12.0,355.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,31.8,IND,12.0,355.0,15,10,25,0,500.0,500
IRV SMITH,TE,354.8,1.3,0.0,0.0,1.5,0.1,9.6,0.0,0.0,0.0,305.0,15.5,0.0,0.0,362.6,2.8,305.0,33.5,466.0,36.3,16.0,401.0,18.0,1.0,115.0,460.0,0.0,0.0,0.0,31.0,KC,15.0,391.0,5,2,23,3,500.0,500
ISAAC GUERENDO,RB,281.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,295.5,0.0,236.0,0.0,293.0,20.4,13.0,352.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,22.5,SF,13.0,363.0,10,12,5,4,500.0,500
ISAIAH DAVIS,RB,324.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,340.4,0.0,293.0,0.0,379.0,29.2,14.0,386.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,31.2,NYJ,14.0,382.0,22,24,16,5,500.0,500
ISAIAH HODGINS,WR,343.3,2.3,0.0,0.0,1.2,0.2,13.5,0.0,0.0,0.0,304.0,39.0,0.0,0.0,325.2,3.5,271.0,60.0,423.0,39.8,15.0,373.0,21.0,3.0,230.0,459.0,0.0,0.0,0.0,33.7,NYG,15.0,381.0,4,23,1,7,500.0,500
ISAIAH LIKELY,TE,199.0,4.2,0.0,0.0,1.8,0.3,24.2,0.0,0.0,0.0,137.0,71.1,0.0,0.0,219.1,5.9,143.0,101.1,206.0,35.7,11.0,294.0,30.0,5.0,411.0,190.0,0.0,0.0,0.0,37.3,BAL,11.0,282.0,6,12,10,2,184.5,500
ISAIAH MCKENZIE,WR,328.0,0.4,0.0,0.0,0.8,0.0,6.3,0.2,0.0,1.1,304.0,5.6,0.0,0.0,350.2,1.3,320.0,16.6,451.0,30.1,15.0,392.0,11.0,0.0,82.0,443.0,3.0,0.0,14.0,21.1,NYG,15.0,361.0,4,23,1,6,500.0,500
ISAIAH SPILLER,RB,313.9,1.4,0.0,0.0,0.7,0.0,3.8,4.1,0.0,10.7,283.0,13.0,0.0,0.0,321.1,2.1,291.0,19.0,324.0,22.9,13.0,394.0,6.0,0.0,34.0,324.0,37.0,0.0,96.0,19.5,LAC,13.0,392.0,21,22,10,4,500.0,500
ISIAH PACHECO,RB,30.8,12.1,0.0,0.0,3.1,0.1,17.4,14.6,0.5,66.8,13.0,169.9,0.0,0.0,35.5,15.3,13.0,213.9,35.0,9.6,5.0,55.0,44.0,2.0,244.0,31.0,205.0,7.0,935.0,9.0,KC,4.0,53.0,3,6,11,1,27.5,17
ISRAEL ABANIKANDA,RB,293.6,1.3,0.0,0.0,1.0,0.0,6.1,3.1,0.0,10.0,250.0,9.3,0.0,0.0,300.2,2.3,237.0,16.3,308.0,20.2,13.0,337.0,7.0,0.0,43.0,300.0,22.0,0.0,70.0,21.6,NYJ,13.0,382.0,22,24,16,3,500.0,500
JACKSONVILLE JAGUARS,DEF,249.8,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,120.0,0.0,0.0,251.1,7.1,187.0,120.0,275.0,37.1,12.0,339.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,35.8,JAC,12.0,339.0,28,31,13,0,500.0,176
JACOB COWING,WR,293.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,295.3,0.0,263.0,0.0,314.0,26.0,13.0,376.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,26.6,SF,13.0,382.0,2,3,9,6,500.0,500
JACOBY BRISSETT,QB,294.8,7.6,1.0,74.7,0.0,0.0,0.0,1.0,0.0,6.3,193.0,22.9,3.0,224.0,296.2,7.6,193.0,22.9,305.0,33.0,13.0,358.0,0.0,0.0,0.0,301.0,3.0,0.0,19.0,33.7,NE,13.0,358.0,24,14,30,2,500.0,500
JAHAN DOTSON,WR,159.6,4.5,0.0,0.0,2.9,0.2,30.5,0.0,0.0,0.0,109.0,75.8,0.0,0.0,152.8,7.3,99.0,124.8,147.0,24.0,9.0,238.0,49.0,4.0,518.0,154.0,0.0,0.0,0.0,21.1,WAS,10.0,240.0,13,4,28,2,150.0,500
JAHEIM BELL,TE,348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,354.7,0.0,326.0,0.0,388.0,16.6,15.0,393.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,14.1,NE,15.0,374.0,14,20,12,0,500.0,500
JAHMYR GIBBS,RB,14.8,12.7,0.0,0.0,3.5,0.1,21.1,12.1,0.7,63.0,8.0,190.1,0.0,0.0,12.6,16.1,8.0,242.1,12.0,2.3,3.0,17.0,52.0,1.0,316.0,13.0,182.0,10.0,945.0,3.2,DET,3.0,33.0,14,11,18,1,11.5,14
JAKE BATES,K,266.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,264.2,0.0,233.0,0.0,390.0,28.7,15.0,320.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,27.1,DET,14.0,319.0,28,31,9,1,500.0,165
JAKE BOBO,WR,359.6,2.2,0.0,0.0,1.1,0.1,11.5,0.1,0.1,0.2,315.0,37.9,0.0,0.0,359.0,3.3,314.0,56.9,437.0,29.4,15.0,387.0,19.0,2.0,196.0,448.0,1.0,1.0,3.0,26.9,SEA,15.0,385.0,3,7,4,4,500.0,500
JAKE BROWNING,QB,353.6,16.7,1.3,215.1,0.0,0.0,0.0,3.0,0.3,14.1,296.0,150.4,12.0,1936.0,356.1,16.8,296.0,151.4,393.0,29.2,15.0,397.0,0.0,0.0,0.0,392.0,27.0,3.0,127.0,29.5,CIN,15.0,397.0,30,32,26,2,500.0,500
JAKE ELLIOTT,K,207.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,156.0,0.0,0.0,208.2,9.2,192.0,156.0,209.0,12.6,11.0,290.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,8.3,PHI,11.0,239.0,23,25,16,1,500.0,100
JAKE FERGUSON,TE,95.4,6.2,0.0,0.0,4.2,0.3,44.8,0.0,0.0,0.0,76.0,106.1,0.0,0.0,95.7,10.4,73.0,177.1,93.0,5.3,8.0,110.0,71.0,5.0,761.0,95.0,0.0,0.0,0.0,6.4,DAL,8.0,130.0,29,28,21,1,90.0,89
JAKE MOODY,K,208.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,131.0,0.0,0.0,209.0,7.7,190.0,131.0,211.0,9.7,11.0,251.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,9.5,SF,11.0,251.0,17,28,4,1,500.0,153
JAKOBI MEYERS,WR,131.9,9.2,0.0,0.0,4.4,0.5,50.4,0.3,0.1,1.5,99.0,147.6,0.0,0.0,118.8,13.7,89.0,218.6,116.0,15.5,9.0,169.0,71.0,8.0,807.0,129.0,4.0,2.0,24.0,15.3,LV,9.0,177.0,18,17,22,2,132.5,146
JALEEL MCLAUGHLIN,RB,153.8,4.4,0.0,0.0,1.8,0.1,9.4,4.5,0.1,24.1,116.0,75.0,0.0,0.0,148.3,6.2,86.0,106.0,144.0,17.5,9.0,188.0,31.0,2.0,160.0,148.0,76.0,1.0,410.0,20.4,DEN,9.0,227.0,19,18,20,2,153.0,181
JALEN BROOKS,WR,336.3,0.9,0.0,0.0,0.9,0.0,9.1,0.0,0.0,0.0,308.0,6.4,0.0,0.0,338.3,1.8,309.0,12.4,469.0,37.3,16.0,391.0,6.0,0.0,64.0,467.0,0.0,0.0,0.0,33.3,DAL,16.0,383.0,1,1,2,4,500.0,500
JALEN GUYTON,WR,336.5,1.9,,,,,,,,,331.0,14.9,,,,,,,,,,,,,,489.0,,,,5.5,LV,16.0,342.0,18,17,22,0,500.0,500
JALEN HURTS,QB,27.4,21.9,1.4,226.9,0.0,0.0,0.0,9.2,0.9,35.6,17.0,371.8,23.0,3858.0,27.5,21.9,18.0,371.8,23.0,5.5,4.0,46.0,0.0,0.0,0.0,26.0,157.0,15.0,605.0,5.4,PHI,4.0,46.0,17,16,13,1,32.5,27
JALEN MCMILLAN,WR,252.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,245.3,0.0,167.0,0.0,252.0,32.8,12.0,306.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,32.8,TB,12.0,321.0,21,16,24,4,500.0,500
JALEN NAILOR,WR,315.7,0.5,0.0,0.0,0.5,0.0,4.8,0.0,0.0,0.0,297.0,2.9,0.0,0.0,303.7,1.0,276.0,5.9,444.0,28.6,15.0,343.0,3.0,0.0,29.0,454.0,0.0,0.0,0.0,24.3,MIN,15.0,350.0,10,24,3,5,500.0,500
JALEN TOLBERT,WR,265.1,2.2,0.0,0.0,1.3,0.1,15.8,0.0,0.0,0.0,195.0,36.8,0.0,0.0,262.7,3.5,182.0,58.8,313.0,42.8,13.0,378.0,22.0,2.0,268.0,309.0,0.0,0.0,0.0,40.1,DAL,13.0,373.0,1,1,2,3,500.0,500
JALIN HYATT,WR,227.4,2.2,0.0,0.0,1.4,0.0,21.9,0.0,0.0,0.0,161.0,37.3,0.0,0.0,224.0,3.5,164.0,60.3,219.0,23.5,11.0,314.0,23.0,0.0,373.0,226.0,0.0,0.0,0.0,24.9,NYG,11.0,311.0,4,23,1,4,500.0,500
JALYNN POLK,WR,189.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,183.3,0.0,106.0,0.0,174.0,34.3,10.0,261.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,30.9,NE,10.0,266.0,25,9,31,2,177.5,500
JAMAAL WILLIAMS,RB,243.2,3.3,0.0,0.0,1.4,0.0,4.8,8.2,0.1,23.5,162.0,42.8,0.0,0.0,247.1,4.7,161.0,60.8,251.0,27.8,12.0,301.0,18.0,0.0,62.0,247.0,106.0,1.0,306.0,25.2,NO,12.0,288.0,27,20,31,3,500.0,500
JAMARI THRASH,WR,364.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,363.6,0.0,320.0,0.0,427.0,20.8,15.0,384.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,17.9,CLE,15.0,390.0,26,18,30,5,500.0,500
JAMARR CHASE,WR,4.1,10.2,0.0,0.0,6.3,0.4,76.0,0.2,0.0,-0.4,2.0,162.7,0.0,0.0,4.8,16.4,2.0,262.7,5.0,1.6,1.0,7.0,100.0,7.0,1216.0,4.0,3.0,0.0,-6.0,1.1,CIN,1.0,7.0,27,27,23,1,6.0,6
JAMEIS WINSTON,QB,346.3,2.1,0.3,37.7,0.0,0.0,0.0,0.7,0.0,-0.9,293.0,15.0,2.0,264.0,347.8,2.1,293.0,15.0,373.0,28.6,14.0,390.0,0.0,0.0,0.0,374.0,5.0,0.0,-6.0,26.7,CLE,14.0,387.0,25,26,18,2,500.0,500
JAMES CONNER,RB,64.0,13.4,0.0,0.0,2.1,0.2,12.7,16.0,0.5,80.0,39.0,174.5,0.0,0.0,69.4,15.5,45.0,201.5,69.0,10.0,7.0,101.0,27.0,2.0,165.0,62.0,208.0,7.0,1040.0,8.9,ARI,6.0,88.0,25,26,13,1,61.0,69
JAMES COOK,RB,46.8,11.1,0.0,0.0,2.6,0.2,26.2,13.9,0.1,66.0,14.0,188.7,0.0,0.0,48.5,13.7,17.0,232.7,45.0,9.6,6.0,74.0,44.0,4.0,445.0,45.0,237.0,2.0,1122.0,9.5,BUF,5.0,71.0,12,7,24,1,37.5,29
JAMESON WILLIAMS,WR,109.7,4.7,0.0,0.0,2.0,0.2,29.5,0.3,0.1,2.4,62.0,56.3,0.0,0.0,123.5,6.7,87.0,80.3,120.0,16.7,9.0,175.0,24.0,2.0,354.0,110.0,3.0,1.0,29.0,17.4,DET,8.0,167.0,24,30,11,2,114.5,122
JAMISON CROWDER,WR,338.0,1.2,0.0,0.0,0.9,0.1,9.4,0.0,0.0,0.0,321.0,19.9,0.0,0.0,351.8,2.1,305.0,35.9,454.0,29.0,15.0,385.0,16.0,1.0,159.0,468.0,0.0,0.0,0.0,19.3,WAS,16.0,365.0,13,4,28,4,500.0,500
JARED GOFF,QB,88.8,17.8,1.8,269.1,0.0,0.0,0.0,1.9,0.1,1.2,58.0,303.1,30.0,4575.0,89.2,17.8,58.0,303.1,87.0,11.2,7.0,116.0,0.0,0.0,0.0,88.0,32.0,2.0,21.0,10.7,DET,7.0,112.0,23,25,20,1,105.0,143
JARED WILEY,TE,352.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,358.9,0.0,338.0,0.0,430.0,19.9,15.0,394.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,20.4,KC,15.0,381.0,5,2,23,0,500.0,500
JARET PATTERSON,RB,310.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,298.6,0.0,282.0,0.0,405.0,27.5,15.0,353.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,45.9,LAC,15.0,386.0,21,22,10,5,500.0,500
JARRETT STIDHAM,QB,350.9,9.2,0.7,165.3,0.0,0.0,0.0,3.0,0.0,2.7,304.0,27.6,2.0,496.0,352.7,9.2,303.0,27.6,391.0,36.8,15.0,431.0,0.0,0.0,0.0,387.0,9.0,0.0,8.0,32.6,DEN,15.0,397.0,19,20,10,2,500.0,500
JASE MCCLELLAN,RB,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,342.6,0.0,314.0,0.0,401.0,23.6,15.0,377.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,32.8,ATL,15.0,393.0,7,15,2,0,500.0,500
JASON MYERS,K,249.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,158.0,0.0,0.0,250.7,9.3,212.0,158.0,254.0,18.2,12.0,327.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,15.9,SEA,12.0,315.0,13,27,2,1,500.0,500
JASON SANDERS,K,200.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,146.0,0.0,0.0,200.5,8.6,190.0,146.0,200.0,9.9,11.0,252.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,9.9,MIA,11.0,252.0,12,5,30,1,500.0,194
JATAVION SANDERS,TE,262.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,255.4,0.0,195.0,0.0,257.0,24.6,12.0,330.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,20.4,CAR,12.0,308.0,4,8,1,1,500.0,500
