,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
KYLE PHILIPS,1.8,1.7,0.0,20.1,0.0,0.0,0.0,2.4,16.1,153.3,126.0,166.0,14.6,11.0,176.0,3.5,31.1,150.3,122,163,14.7,11,171,15.0,0.0,181.0,0.0,0.0,0.0,TEN,22.0,28,29,19,0,75,0,0,75,0,6,500.0,500,0,0.0,0,0.0,0,0.0,1,2.1,1,4.3
LADD MCCONKEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,34.0,45.0,7.1,6.0,73.0,0.0,0.0,43.4,32,42,7.8,5,80,0.0,0.0,0.0,0.0,0.0,0.0,LAC,0.0,30,25,25,0,0,0,0,0,0,2,91.5,111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LAVISKA SHENAULT,1.4,1.3,0.0,7.5,1.5,0.0,6.9,1.3,11.5,171.9,142.0,170.0,33.7,11.0,250.0,2.7,21.5,172.0,145,171,32.2,11,247,10.0,0.0,60.0,12.0,0.0,55.0,SEA,10.0,3,7,4,0,100,0,0,100,0,5,500.0,500,3,5.3,1,3.4,0,0.0,0,0.0,0,0.0
LILJORDAN HUMPHREY,2.0,0.8,0.2,9.5,0.0,0.0,0.0,1.1,34.2,170.0,149.0,180.0,16.6,11.0,197.0,2.8,47.2,169.0,151,181,14.3,11,193,13.0,3.0,162.0,0.0,0.0,0.0,DEN,19.0,19,28,8,0,80,7,0,80,7,7,500.0,500,0,0.0,0,0.0,0,0.0,4,6.2,2,5.7
LUKE MCCAFFREY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,70.0,104.0,12.5,8.0,120.0,0.0,0.0,93.9,67,104,12.9,8,119,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,13,4,28,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LYNN BOWDEN,0.8,0.7,0.0,5.5,0.3,0.0,2.1,1.1,11.5,199.7,179.0,220.0,15.4,12.0,216.0,1.5,22.5,198.0,187,217,8.0,12,206,11.0,0.0,83.0,5.0,0.0,32.0,FA,16.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MACK HOLLINS,1.9,1.4,0.0,19.3,0.0,0.0,0.0,2.3,25.1,132.8,109.0,137.0,11.5,10.0,153.0,3.3,43.1,134.2,111,137,11.4,10,153,18.0,0.0,251.0,0.0,0.0,0.0,BUF,30.0,14,15,15,0,83,0,0,92,0,4,500.0,500,0,0.0,0,0.0,0,0.0,2,3.7,0,0.0
MALACHI CORLEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3,55.0,84.0,10.9,8.0,116.0,0.0,0.0,85.6,58,86,11.0,8,116,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,0.0,16,20,12,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK HEATH,1.4,1.2,0.1,9.6,0.0,0.0,0.0,1.8,18.5,170.8,153.0,181.0,14.5,11.0,193.0,2.6,33.5,172.8,156,182,13.0,11,189,15.0,1.0,125.0,0.0,0.0,0.0,GB,24.0,5,5,17,0,83,0,0,83,0,6,500.0,500,0,0.0,0,0.0,0,0.0,4,4.4,2,5.4
MALIK NABERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,25.0,4.5,4.0,35.0,0.0,0.0,22.8,13,23,5.1,4,37,0.0,0.0,0.0,0.0,0.0,0.0,NYG,0.0,4,23,1,0,0,0,0,0,0,1,48.0,56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK TAYLOR,0.4,0.7,0.0,4.3,0.0,0.0,0.0,1.3,1.3,238.0,219.0,237.0,19.0,13.0,257.0,1.1,3.3,235.5,220,236,15.5,13,251,2.0,0.0,13.0,0.0,0.0,0.0,NYJ,4.0,16,20,12,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.4,82.0,114.0,14.1,9.0,147.0,0.0,0.0,109.8,82,115,14.2,9,147,0.0,0.0,0.0,0.0,0.0,0.0,MIA,0.0,29,12,32,0,0,0,0,0,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARCUS ROSEMY-JACKSAINT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,121.0,185.0,22.8,11.0,179.0,0.0,0.0,164.5,135,185,17.2,11,178,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,13,4,28,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARQUEZ CALLAWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.5,201.0,224.0,2.5,12.0,206.0,0.0,0.0,204.5,204,225,0.5,12,205,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,15,21,10,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARQUEZ VALDES-SCANTLING,2.2,1.3,0.1,19.7,0.0,0.0,0.0,2.6,35.5,112.8,91.0,113.0,12.9,9.0,144.0,3.5,56.5,116.2,93,113,12.9,9,144,21.0,1.0,315.0,0.0,0.0,0.0,BUF,42.0,14,15,15,0,88,6,0,94,6,6,500.0,500,0,0.0,0,0.0,0,0.0,3,3.4,1,2.1
MARQUISE BROWN,6.0,3.6,0.3,41.0,0.1,0.0,1.6,7.2,83.7,38.0,26.0,38.0,5.7,5.0,55.0,9.6,134.7,39.7,29,39,5.5,5,58,51.0,4.0,574.0,2.0,0.0,23.0,KC,101.0,8,6,14,0,43,29,0,36,43,1,85.0,103,0,0.0,0,0.0,0,0.0,9,15.5,4,15.4
MARQUISE GOODWIN,0.8,0.3,0.0,5.6,0.3,0.0,2.8,1.1,10.0,212.5,201.0,230.0,11.5,13.0,224.0,1.2,14.0,209.0,201,228,8.0,12,217,4.0,0.0,67.0,4.0,0.0,33.0,FA,13.0,33,33,33,0,92,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARVIN HARRISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,7.0,11.0,2.6,3.0,19.0,0.0,0.0,10.3,6,9,2.4,2,20,0.0,0.0,0.0,0.0,0.0,0.0,ARI,0.0,7,14,5,0,0,0,0,0,0,1,17.0,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARVIN JONES,0.3,0.8,0.0,5.8,0.0,0.0,0.0,1.7,1.5,169.0,118.0,215.0,51.0,12.0,220.0,1.1,6.5,183.5,133,218,50.5,12,234,5.0,0.0,35.0,0.0,0.0,0.0,FA,10.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,3.1,0,0.0
MARVIN MIMS,3.0,1.4,0.1,23.6,0.6,0.0,1.9,2.1,48.7,69.7,57.0,71.0,6.8,7.0,100.0,4.4,70.7,72.0,60,74,6.5,7,103,22.0,1.0,377.0,9.0,0.0,30.0,DEN,33.0,19,28,8,7,73,13,0,80,13,2,500.0,500,1,1.3,0,0.0,0,0.0,1,1.5,1,2.9
MASON TIPTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,96.0,198.0,43.5,12.0,183.0,0.0,0.0,164.0,108,213,56.0,12,220,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,15,21,10,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MECOLE HARDMAN,1.1,1.5,0.0,12.4,0.1,0.0,0.3,2.4,10.7,138.6,112.0,148.0,15.9,10.0,164.0,2.6,25.7,139.9,113,152,16.5,10,169,15.0,0.0,124.0,1.0,0.0,3.0,KC,24.0,8,6,14,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,2,2.3,0,0.0
MICHAEL GALLUP,3.2,2.0,0.1,24.6,0.0,0.0,0.0,3.4,53.8,110.0,90.0,161.0,12.3,11.0,123.0,5.2,87.8,111.0,92,161,12.4,11,126,34.0,2.0,418.0,0.0,0.0,0.0,FA,57.0,33,33,33,0,75,13,0,75,13,0,500.0,500,0,0.0,0,0.0,0,0.0,4,3.8,1,2.0
MICHAEL PITTMAN,8.8,6.8,0.3,72.0,0.0,0.0,0.0,9.8,141.2,25.2,17.0,26.0,3.8,4.0,33.0,15.6,250.2,13.6,9,13,3.7,3,24,109.0,4.0,1152.0,0.0,0.0,0.0,IND,156.0,22,19,26,0,7,47,7,7,60,1,32.5,25,0,0.0,0,0.0,0,0.0,19,32.2,4,16.0
MICHAEL THOMAS,5.1,3.9,0.1,44.8,0.0,0.0,0.0,6.4,50.8,110.5,89.0,110.0,12.6,9.0,165.0,9.0,89.8,101.6,78,109,12.8,9,154,39.0,1.0,448.0,0.0,0.0,0.0,FA,64.0,33,33,33,0,20,10,0,20,0,0,500.0,500,0,0.0,0,0.0,0,0.0,9,13.8,5,15.2
MICHAEL WILSON,5.9,2.9,0.2,43.5,0.0,0.0,0.0,4.5,76.5,69.0,55.0,65.0,5.7,7.0,89.0,8.8,114.5,70.3,56,67,5.9,7,88,38.0,3.0,565.0,0.0,0.0,0.0,ARI,58.0,7,14,5,8,50,17,8,50,17,2,157.0,500,0,0.0,0,0.0,0,0.0,7,12.1,4,15.4
MIKE EVANS,12.0,4.6,0.8,73.8,0.0,0.0,0.0,8.0,203.5,11.5,8.0,10.0,2.6,3.0,20.0,16.6,282.5,16.6,11,15,3.3,3,25,79.0,13.0,1255.0,0.0,0.0,0.0,TB,136.0,21,16,24,31,13,69,31,13,63,1,34.5,28,0,0.0,0,0.0,0,0.0,14,23.7,8,27.6
MIKE STRACHAN,1.1,0.3,0.0,11.3,0.0,0.0,0.0,0.8,4.5,205.0,202.0,226.0,3.0,12.0,208.0,1.4,5.5,204.0,198,224,6.0,12,210,1.0,0.0,45.0,0.0,0.0,0.0,CAR,3.0,17,13,18,0,75,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MIKE WILLIAMS,10.4,6.3,0.3,83.0,0.3,0.0,1.0,8.7,31.2,54.3,42.0,54.0,7.3,6.0,80.0,16.7,50.2,56.7,45,57,7.6,6,83,19.0,1.0,249.0,1.0,0.0,3.0,NYJ,26.0,16,20,12,33,0,33,33,0,67,2,142.0,136,0,0.0,0,0.0,0,0.0,2,2.7,2,4.5
MILES BOYKIN,0.1,0.2,0.0,1.1,0.0,0.0,0.0,0.3,1.7,235.5,216.0,236.0,19.5,13.0,255.0,0.3,4.7,232.0,218,235,14.0,13,246,3.0,0.0,17.0,0.0,0.0,0.0,NYG,4.0,4,23,1,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NATHANIEL DELL,10.7,4.3,0.6,64.5,1.0,0.0,4.6,6.8,118.0,27.0,18.0,27.0,5.0,4.0,41.0,15.0,165.0,30.9,20,32,4.8,5,42,47.0,7.0,709.0,11.0,0.0,51.0,HOU,75.0,31,32,16,27,36,55,27,36,55,3,66.5,59,2,2.6,0,0.0,0,0.0,8,11.8,3,8.3
NELSON AGHOLOR,3.7,2.1,0.2,22.4,0.0,0.0,0.0,2.6,62.1,110.5,89.0,116.0,11.3,9.0,146.0,5.7,97.1,111.1,90,118,11.8,9,148,35.0,4.0,381.0,0.0,0.0,0.0,BAL,45.0,12,10,13,0,69,13,0,56,6,2,500.0,500,0,0.0,0,0.0,0,0.0,7,10.9,2,6.5
NICK WESTBROOK,4.1,2.0,0.2,26.4,0.0,0.0,0.0,3.2,57.0,134.5,121.0,139.0,7.8,10.0,147.0,6.1,85.0,135.3,123,138,8.0,10,151,28.0,3.0,370.0,0.0,0.0,0.0,TEN,45.0,28,29,19,0,54,8,0,62,8,5,500.0,500,0,0.0,0,0.0,0,0.0,6,12.8,2,8.7
NICO COLLINS,12.0,5.3,0.5,86.5,0.1,0.0,0.5,7.3,180.4,14.9,9.0,14.0,4.2,3.0,28.0,17.4,260.4,17.7,11,17,4.1,3,31,80.0,8.0,1297.0,1.0,0.0,7.0,HOU,109.0,31,32,16,21,29,43,21,29,36,1,28.0,36,0,0.0,0,0.0,0,0.0,15,22.1,9,25.0
NOAH BROWN,6.9,3.3,0.2,56.7,0.1,0.0,-0.1,5.5,68.6,102.4,87.0,103.0,5.7,8.0,120.0,10.2,101.6,105.9,91,103,5.4,8,117,33.0,2.0,567.0,1.0,0.0,-1.0,HOU,55.0,31,32,16,10,60,30,10,60,30,4,500.0,500,1,1.3,0,0.0,0,0.0,7,10.3,5,13.9
ODELL BECKHAM,5.2,2.5,0.2,40.4,0.0,0.0,0.0,4.6,72.5,88.4,70.0,90.0,8.0,8.0,104.0,7.7,107.5,90.0,75,89,7.5,8,106,35.0,3.0,565.0,0.0,0.0,0.0,MIA,64.0,29,12,32,0,64,29,0,64,21,3,500.0,199,0,0.0,0,0.0,0,0.0,11,17.2,7,22.6
OLAMIDE ZACCHEAUS,1.7,0.6,0.1,9.6,0.0,0.0,0.0,1.2,28.4,154.4,128.0,167.0,14.0,11.0,174.0,2.3,38.4,156.9,129,167,14.2,11,178,10.0,2.0,164.0,0.0,0.0,0.0,WAS,20.0,13,4,28,0,86,7,0,86,0,6,500.0,500,0,0.0,0,0.0,0,0.0,3,6.1,1,5.9
PARKER WASHINGTON,2.6,1.8,0.2,14.7,0.0,0.0,0.0,2.3,23.2,127.8,105.0,131.0,13.2,10.0,169.0,4.4,39.2,125.0,99,131,13.5,10,167,16.0,2.0,132.0,0.0,0.0,0.0,JAC,21.0,32,31,21,0,75,13,0,75,13,5,500.0,500,0,0.0,0,0.0,0,0.0,3,4.8,1,3.3
PARRIS CAMPBELL,0.9,1.7,0.0,8.7,0.0,0.0,0.0,2.3,10.4,121.7,94.0,128.0,17.8,10.0,159.0,2.5,30.4,116.0,89,127,17.3,10,152,20.0,0.0,104.0,0.0,0.0,0.0,PHI,27.0,6,11,7,0,100,0,0,92,0,3,500.0,500,0,0.0,0,0.0,0,0.0,4,12.1,1,8.3
PHILLIP DORSETT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,223.5,215.0,235.0,8.5,13.0,232.0,0.0,0.0,220.5,213,232,7.5,13,228,0.0,0.0,0.0,0.0,0.0,0.0,DEN,3.0,19,28,8,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
PUKA NACUA,11.4,6.2,0.4,87.4,0.7,0.0,5.2,9.4,193.5,8.0,6.0,8.0,1.7,2.0,18.0,17.6,298.5,7.8,6,8,1.5,2,12,105.0,6.0,1486.0,12.0,0.0,89.0,LAR,160.0,11,22,6,19,19,56,19,19,56,1,11.5,12,3,3.7,0,0.0,0,0.0,16,21.9,8,19.5
QUENTIN JOHNSTON,3.3,2.2,0.1,25.4,0.2,0.0,0.5,3.9,56.0,72.4,59.0,74.0,7.6,7.0,103.0,5.5,94.0,72.2,57,75,7.8,7,104,38.0,2.0,431.0,3.0,0.0,9.0,LAC,67.0,30,25,25,0,69,0,0,69,0,3,170.0,500,0,0.0,0,0.0,0,0.0,8,11.0,4,9.1
QUEZ WATKINS,2.2,1.7,0.1,15.8,0.0,0.0,0.0,2.3,20.2,141.6,112.0,140.0,20.5,10.0,205.0,3.9,35.2,141.6,116,139,20.2,10,207,15.0,1.0,142.0,0.0,0.0,0.0,PIT,21.0,23,26,20,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,3,6.1,0,0.0
RAKIM JARRETT,0.6,0.4,0.0,6.0,0.1,0.0,0.0,0.9,6.0,192.6,160.0,196.0,18.3,12.0,215.0,1.0,10.0,192.0,160,195,17.3,11,209,4.0,0.0,60.0,1.0,0.0,0.0,TB,9.0,21,16,24,0,89,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RANDALL COBB,1.1,0.5,0.1,3.5,0.0,0.0,0.0,1.5,11.9,215.8,198.0,222.0,22.2,12.0,253.0,1.5,16.9,214.5,199,221,17.2,12,242,5.0,1.0,39.0,0.0,0.0,0.0,FA,17.0,33,33,33,0,90,0,0,90,0,0,500.0,500,0,0.0,0,0.0,0,0.0,4,8.2,0,0.0
RASHEE RICE,8.3,4.9,0.4,58.6,0.1,0.0,-0.2,6.4,133.5,36.5,17.0,37.0,6.8,5.0,50.0,13.3,212.5,35.6,16,36,6.1,5,50,79.0,7.0,938.0,1.0,0.0,-3.0,KC,102.0,8,6,14,0,13,31,6,13,31,2,87.5,86,0,0.0,0,0.0,0,0.0,22,25.0,11,22.9
RASHID SHAHEED,6.8,2.9,0.3,44.9,0.4,0.0,2.3,4.7,109.6,52.5,41.0,51.0,6.2,6.0,69.0,9.7,155.6,56.1,43,55,5.9,6,73,46.0,5.0,719.0,7.0,0.0,37.0,NO,75.0,15,21,10,7,60,27,0,60,27,2,144.0,145,0,0.0,0,0.0,0,0.0,7,10.8,2,6.1
RASHOD BATEMAN,2.8,2.0,0.1,22.9,0.1,0.0,1.1,3.5,44.5,69.9,52.0,70.0,6.6,7.0,85.0,4.8,76.5,70.5,51,70,6.7,7,85,32.0,1.0,367.0,1.0,0.0,18.0,BAL,56.0,12,10,13,0,80,0,0,87,0,3,500.0,500,0,0.0,0,0.0,0,0.0,3,4.7,3,9.7
RAY RAY MCCLOUD,1.4,1.0,0.0,11.3,0.3,0.0,2.5,1.3,16.5,152.4,106.0,163.0,25.1,11.0,189.0,2.4,28.5,151.1,101,164,26.5,11,187,12.0,0.0,135.0,3.0,0.0,30.0,ATL,15.0,20,8,29,0,91,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,1,1.4,0,0.0
RICHIE JAMES,1.0,1.1,0.0,12.7,0.0,0.0,0.0,1.6,9.4,193.4,124.0,193.0,44.9,11.0,263.0,2.2,19.4,188.8,126,189,44.2,11,258,10.0,0.0,114.0,0.0,0.0,0.0,FA,14.0,33,33,33,0,88,0,0,88,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.1,0,0.0
RICKY PEARSALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,44.0,78.0,9.2,7.0,99.0,0.0,0.0,77.6,60,81,7.5,7,101,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,2,3,9,0,0,0,0,0,0,3,187.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RIVER CRACRAFT,1.8,0.9,0.1,12.1,0.0,0.0,0.0,1.2,18.1,193.0,163.0,197.0,24.1,12.0,228.0,2.7,27.1,185.2,162,190,17.9,11,212,9.0,1.0,121.0,0.0,0.0,0.0,MIA,12.0,29,12,32,0,89,11,0,89,0,7,500.0,500,0,0.0,0,0.0,0,0.0,4,6.0,4,9.1
ROBBIE CHOSEN,2.1,0.4,0.1,14.0,0.0,0.0,0.0,0.7,18.6,216.5,186.0,217.0,35.5,12.0,276.0,2.5,22.6,218.3,191,220,31.7,12,271,4.0,1.0,126.0,0.0,0.0,0.0,FA,6.0,33,33,33,0,88,13,0,88,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROBERT WOODS,3.5,2.9,0.1,30.4,0.1,0.0,0.5,5.4,49.3,112.8,99.0,108.0,10.6,9.0,164.0,6.4,89.3,110.5,99,108,10.6,9,163,40.0,1.0,426.0,1.0,0.0,7.0,HOU,75.0,31,32,16,0,64,0,0,64,0,6,500.0,500,0,0.0,0,0.0,0,0.0,10,14.7,4,11.1
ROMAN WILSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9,53.0,80.0,8.8,7.0,104.0,0.0,0.0,78.3,52,80,8.8,7,104,0.0,0.0,0.0,0.0,0.0,0.0,PIT,0.0,23,26,20,0,0,0,0,0,0,2,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROME ODUNZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,31.0,44.0,7.5,6.0,70.0,0.0,0.0,45.8,34,46,7.3,6,71,0.0,0.0,0.0,0.0,0.0,0.0,CHI,0.0,9,2,27,0,0,0,0,0,0,3,99.0,113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROMEO DOUBS,6.8,3.5,0.5,39.6,0.0,0.0,0.0,5.6,115.4,56.2,44.0,57.0,5.3,6.0,71.0,10.3,174.4,57.1,45,58,5.3,6,71,59.0,8.0,674.0,0.0,0.0,0.0,GB,96.0,5,5,17,0,44,25,0,44,31,3,133.5,166,0,0.0,0,0.0,0,0.0,18,20.0,9,24.3
RONDALE MOORE,3.8,2.4,0.1,20.7,1.6,0.1,10.5,3.6,65.0,90.9,72.0,88.0,7.7,8.0,113.0,6.2,105.0,90.8,76,88,7.5,8,114,40.0,1.0,352.0,28.0,1.0,178.0,ATL,62.0,20,8,29,0,69,13,0,69,6,3,500.0,500,1,1.7,0,0.0,0,0.0,5,8.6,1,3.8
RONNIE BELL,1.6,0.4,0.2,4.3,0.0,0.0,0.0,0.8,24.8,173.4,150.0,183.0,13.2,11.0,190.0,1.9,30.8,173.4,150,183,12.3,11,185,6.0,3.0,68.0,0.0,0.0,0.0,SF,13.0,2,3,9,0,87,0,0,87,0,5,500.0,500,0,0.0,0,0.0,0,0.0,3,4.3,2,7.7
RYAN FLOURNOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6,124.0,156.0,11.9,10.0,159.0,0.0,0.0,137.8,124,153,11.5,10,156,0.0,0.0,0.0,0.0,0.0,0.0,DAL,0.0,1,1,2,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
SAMORI TOURE,0.7,0.7,0.0,7.1,0.0,0.0,0.0,1.6,7.8,201.8,164.0,202.0,28.7,12.0,251.0,1.4,15.8,197.2,163,199,27.4,12,245,8.0,0.0,78.0,0.0,0.0,0.0,GB,18.0,5,5,17,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,2,2.2,0,0.0
SCOTT MILLER,1.7,0.6,0.1,9.5,0.0,0.0,0.0,0.9,28.1,171.8,139.0,182.0,19.6,11.0,192.0,2.3,39.1,168.8,139,180,18.1,11,189,11.0,2.0,161.0,0.0,0.0,0.0,PIT,16.0,23,26,20,0,79,0,0,93,0,6,500.0,500,0,0.0,0,0.0,0,0.0,3,5.6,2,7.1
SKYY MOORE,2.3,1.5,0.1,17.4,0.2,0.0,1.6,2.7,32.7,121.5,104.0,125.0,10.7,9.0,148.0,3.8,53.7,121.1,101,125,10.6,9,146,21.0,1.0,244.0,3.0,0.0,23.0,KC,38.0,8,6,14,0,86,7,0,86,7,6,500.0,500,0,0.0,0,0.0,0,0.0,7,8.0,2,4.2
STEFON DIGGS,9.8,6.3,0.5,69.6,0.1,0.0,0.3,9.4,166.8,27.5,20.0,28.0,4.2,4.0,38.0,16.1,273.8,23.9,14,24,4.9,4,34,107.0,8.0,1183.0,1.0,0.0,5.0,HOU,160.0,31,32,16,6,31,50,13,25,56,2,34.5,31,1,0.9,1,1.6,0,0.0,15,24.2,5,18.5
STERLING SHEPARD,0.7,0.7,0.1,3.8,0.1,0.0,0.4,1.5,10.3,201.2,157.0,199.0,33.8,12.0,261.0,1.4,20.3,196.2,155,196,30.8,12,250,10.0,1.0,57.0,1.0,0.0,6.0,TB,22.0,21,16,24,0,92,0,0,100,0,5,500.0,500,1,1.6,1,4.5,0,0.0,7,21.2,3,25.0
TAHJ WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.6,150.0,171.0,13.5,11.0,187.0,0.0,0.0,162.6,145,169,11.6,11,176,0.0,0.0,0.0,0.0,0.0,0.0,MIA,0.0,29,12,32,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TEE HIGGINS,8.0,3.5,0.4,54.7,0.0,0.0,0.0,6.3,95.6,25.0,16.0,24.0,3.6,4.0,33.0,11.5,137.6,29.0,21,28,3.4,4,37,42.0,5.0,656.0,0.0,0.0,0.0,CIN,76.0,27,27,23,25,50,33,17,50,33,2,56.5,63,0,0.0,0,0.0,0,0.0,9,12.2,4,10.8
TERRACE MARSHALL,1.5,2.1,0.0,15.4,0.0,0.0,0.0,3.7,13.9,150.3,116.0,158.0,21.6,10.0,191.0,3.7,32.9,144.6,112,156,19.4,10,176,19.0,0.0,139.0,0.0,0.0,0.0,CAR,33.0,17,13,18,0,86,0,0,71,14,5,500.0,500,0,0.0,0,0.0,0,0.0,2,5.6,1,4.5
TERRY MCLAURIN,7.3,4.6,0.2,58.9,0.0,0.0,0.0,7.8,124.2,31.8,25.0,31.0,3.4,5.0,39.0,12.0,203.2,30.3,22,31,3.6,5,38,79.0,4.0,1002.0,0.0,0.0,0.0,WAS,132.0,13,4,28,6,19,25,6,13,38,1,69.0,79,0,0.0,0,0.0,0,0.0,8,12.5,3,8.6
TIM JONES,0.5,0.6,0.0,4.9,0.0,0.0,0.0,1.1,8.3,208.5,198.0,228.0,10.5,13.0,219.0,1.1,19.3,212.5,204,230,8.5,13,221,11.0,0.0,83.0,0.0,0.0,0.0,JAC,18.0,32,31,21,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TIM PATRICK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,94.0,129.0,11.6,10.0,145.0,0.0,0.0,123.0,95,130,11.2,10,143,0.0,0.0,0.0,0.0,0.0,0.0,DEN,0.0,19,28,8,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TRE TUCKER,3.3,1.2,0.1,20.7,0.6,0.0,4.8,2.1,52.8,110.4,84.0,115.0,12.9,9.0,145.0,4.5,71.8,110.4,85,116,13.0,9,145,19.0,2.0,331.0,10.0,0.0,77.0,LV,34.0,18,17,22,8,77,8,0,77,8,3,500.0,500,1,1.6,0,0.0,0,0.0,3,4.2,1,2.9
TRENT SHERFIELD,0.9,0.6,0.1,5.1,0.0,0.0,0.0,1.3,14.6,145.7,131.0,153.0,12.7,10.0,167.0,1.5,25.6,145.6,131,157,11.8,10,168,11.0,1.0,86.0,0.0,0.0,0.0,MIN,22.0,10,24,3,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,2,3.2,1,3.7
